objective,highestpossible,yettowin,homedraws,highestprobable,artificialkey,hasachievedobjective,unbeatenhome,previousyeartableposition,actualvsexpectations,teamlongform,prevleagueid,awaylosses,nummatchesplayed,awaygf,unbeatenleague,lastgameresult,homega,points,leagueid,unbeatenallcomps,currenttableposition,homegf,teamshortform,teamid,homelosses,homewins,grouping,awaywins,awayga,unbeatenaway,awaydraws,champion,teamform
0,0,0,0,0,601,0,0,14,0,0,353,0,0,0,0,0,0,0,353,0,11,0,0,110093,0,0,0,0,0,0,0,0,0
0,0,0,0,0,602,0,0,2,0,0,1014,0,0,0,0,0,0,0,353,0,8,0,0,110395,0,0,0,0,0,0,0,0,0
0,0,0,0,0,603,0,0,2,0,0,1014,0,0,0,0,2,0,0,353,0,27,0,0,110396,0,0,0,0,0,0,0,0,0
0,0,0,0,0,604,0,0,24,0,0,353,0,0,0,0,1,0,0,353,0,21,0,0,110404,0,0,0,0,0,0,0,0,0
0,0,0,0,0,605,0,0,2,0,0,1003,0,0,0,0,2,0,0,353,0,1,0,0,110580,0,0,0,0,0,0,0,0,0
0,0,0,0,0,606,0,0,28,0,0,353,0,0,0,0,1,0,0,353,0,26,0,0,110953,0,0,0,0,0,0,0,0,0
0,0,0,0,0,607,0,0,2,0,0,1014,0,0,0,0,0,0,0,353,0,3,0,0,111019,0,0,0,0,0,0,0,0,0
0,0,0,0,0,608,0,0,29,0,0,353,0,0,0,0,0,0,0,353,0,13,0,0,111020,0,0,0,0,0,0,0,0,0
0,0,0,0,0,609,0,0,2,0,0,1014,0,0,0,0,1,0,0,353,0,20,0,0,111022,0,0,0,0,0,0,0,0,0
0,0,0,0,0,610,0,0,15,0,0,353,0,0,0,0,1,0,0,353,0,29,0,0,111706,0,0,0,0,0,0,0,0,0
0,0,0,0,0,611,0,0,13,0,0,353,0,0,0,0,0,0,0,353,0,28,0,0,111707,0,0,0,0,0,0,0,0,0
0,0,0,0,0,612,0,0,5,0,0,353,0,0,0,0,2,0,0,353,0,25,0,0,111708,0,0,0,0,0,0,0,0,0
0,0,0,0,0,613,0,0,2,0,0,1014,0,0,0,0,2,0,0,353,0,18,0,0,111710,0,0,0,0,0,0,0,0,0
0,0,0,0,0,614,0,0,2,0,0,1014,0,0,0,0,1,0,0,353,0,12,0,0,111711,0,0,0,0,0,0,0,0,0
0,0,0,0,0,615,0,0,30,0,0,353,0,0,0,0,2,0,0,353,0,30,0,0,111713,0,0,0,0,0,0,0,0,0
0,0,0,0,0,616,0,0,2,0,0,1014,0,0,0,0,2,0,0,353,0,9,0,0,111715,0,0,0,0,0,0,0,0,0
0,0,0,0,0,617,0,0,22,0,0,353,0,0,0,0,1,0,0,353,0,17,0,0,111716,0,0,0,0,0,0,0,0,0
0,0,0,0,0,618,0,0,2,0,0,1003,0,0,0,0,1,0,0,353,0,24,0,0,112670,0,0,0,0,0,0,0,0,0
0,0,0,0,0,619,0,0,19,0,0,353,0,0,0,0,2,0,0,353,0,22,0,0,112689,0,0,0,0,0,0,0,0,0
0,0,0,0,0,620,0,0,21,0,0,353,0,0,0,0,1,0,0,353,0,23,0,0,112713,0,0,0,0,0,0,0,0,0
0,0,0,0,0,621,0,0,16,0,0,353,0,0,0,0,1,0,0,353,0,14,0,0,112965,0,0,0,0,0,0,0,0,0
0,0,0,0,0,622,0,0,17,0,0,353,0,0,0,0,1,0,0,353,0,10,0,0,113044,0,0,0,0,0,0,0,0,0
0,0,0,0,0,623,0,0,31,0,0,353,0,0,0,0,1,0,0,353,0,6,0,0,115472,0,0,0,0,0,0,0,0,0
0,0,0,0,0,624,0,0,2,0,0,382,0,0,0,0,0,0,0,382,0,2,0,0,111592,0,0,0,0,0,0,0,0,0
0,0,0,0,0,625,0,0,2,0,0,382,0,0,0,0,0,0,0,382,0,2,0,0,131368,0,0,0,0,0,0,0,0,0
0,0,0,0,0,629,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,383,0,0,0,0,0,0,0,0,0
0,0,0,0,0,630,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,567,0,0,0,0,0,0,0,0,0
0,0,0,0,0,631,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,568,0,0,0,0,0,0,0,0,0
0,0,0,0,0,632,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,1041,0,0,0,0,0,0,0,0,0
0,0,0,0,0,633,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,1043,0,0,0,0,0,0,0,0,0
0,0,0,0,0,634,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,101101,0,0,0,0,0,0,0,0,0
0,0,0,0,0,635,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,101103,0,0,0,0,0,0,0,0,0
0,0,0,0,0,636,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,101104,0,0,0,0,0,0,0,0,0
0,0,0,0,0,637,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,101110,0,0,0,0,0,0,0,0,0
0,0,0,0,0,638,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,110968,0,0,0,0,0,0,0,0,0
0,0,0,0,0,639,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,110975,0,0,0,0,0,0,0,0,0
0,0,0,0,0,640,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,110981,0,0,0,0,0,0,0,0,0
0,0,0,0,0,641,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,110986,0,0,0,0,0,0,0,0,0
0,0,0,0,0,642,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,111008,0,0,0,0,0,0,0,0,0
0,0,0,0,0,643,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,111013,0,0,0,0,0,0,0,0,0
0,0,0,0,0,644,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,111014,0,0,0,0,0,0,0,0,0
0,0,0,0,0,645,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,111325,0,0,0,0,0,0,0,0,0
0,0,0,0,0,646,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,111722,0,0,0,0,0,0,0,0,0
0,0,0,0,0,647,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,111975,0,0,0,0,0,0,0,0,0
0,0,0,0,0,648,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,112659,0,0,0,0,0,0,0,0,0
0,0,0,0,0,649,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,112705,0,0,0,0,0,0,0,0,0
0,0,0,0,0,650,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,112716,0,0,0,0,0,0,0,0,0
0,0,0,0,0,651,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,112853,0,0,0,0,0,0,0,0,0
0,0,0,0,0,652,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,112908,0,0,0,0,0,0,0,0,0
0,0,0,0,0,653,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,114577,0,0,0,0,0,0,0,0,0
0,0,0,0,0,654,0,0,2,0,0,1003,0,0,0,0,0,0,0,1003,0,2,0,0,115693,0,0,0,0,0,0,0,0,0
0,0,0,0,0,655,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,517,0,0,0,0,0,0,0,0,0
0,0,0,0,0,656,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,569,0,0,0,0,0,0,0,0,0
0,0,0,0,0,657,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,598,0,0,0,0,0,0,0,0,0
0,0,0,0,0,658,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,1035,0,0,0,0,0,0,0,1,0
0,0,0,0,0,659,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,1053,0,0,0,0,0,0,0,0,0
0,0,0,0,0,660,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,1629,0,0,0,0,0,0,0,0,0
0,0,0,0,0,661,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,101097,0,0,0,0,0,0,0,0,0
0,0,0,0,0,662,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,101099,0,0,0,0,0,0,0,0,0
0,0,0,0,0,663,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,101105,0,0,0,0,0,0,0,0,0
0,0,0,0,0,664,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,101108,0,0,0,0,0,0,0,0,0
0,0,0,0,0,665,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,110967,0,0,0,0,0,0,0,0,0
0,0,0,0,0,666,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,110982,0,0,0,0,0,0,0,0,0
0,0,0,0,0,667,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,110989,0,0,0,0,0,0,0,0,0
0,0,0,0,0,668,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,110991,0,0,0,0,0,0,0,0,0
0,0,0,0,0,669,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,111011,0,0,0,0,0,0,0,0,0
0,0,0,0,0,670,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,111012,0,0,0,0,0,0,0,0,0
0,0,0,0,0,671,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,111328,0,0,0,0,0,0,0,0,0
0,0,0,0,0,672,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,112112,0,0,0,0,0,0,0,0,0
0,0,0,0,0,673,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,112116,0,0,0,0,0,0,0,0,0
0,0,0,0,0,674,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,112472,0,0,0,0,0,0,0,0,0
0,0,0,0,0,675,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,112868,0,0,0,0,0,0,0,0,0
0,0,0,0,0,676,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,113143,0,0,0,0,0,0,0,0,0
0,0,0,0,0,677,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,114578,0,0,0,0,0,0,0,0,0
0,0,0,0,0,678,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,114611,0,0,0,0,0,0,0,0,0
0,0,0,0,0,679,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,115517,0,0,0,0,0,0,0,0,0
0,0,0,0,0,680,0,0,2,0,0,1014,0,0,0,0,0,0,0,1014,0,2,0,0,131826,0,0,0,0,0,0,0,0,0
0,0,0,0,0,681,0,0,10,0,0,2012,0,0,0,0,0,0,0,2012,0,2,0,0,110955,0,0,0,0,0,0,0,0,0
0,0,0,0,0,682,0,0,2,0,0,2012,0,0,0,0,0,0,0,2012,0,5,0,0,111724,0,0,0,0,0,0,0,0,0
0,0,0,0,0,683,0,0,7,0,0,2012,0,0,0,0,0,0,0,2012,0,4,0,0,111768,0,0,0,0,0,0,0,0,0
0,0,0,0,0,684,0,0,13,0,0,2012,0,0,0,0,2,0,0,2012,0,16,0,0,111769,0,0,0,0,0,0,0,0,0
0,0,0,0,0,685,0,0,8,0,0,2012,0,0,0,0,2,0,0,2012,0,6,0,0,111774,0,0,0,0,0,0,0,0,0
0,0,0,0,0,686,0,0,6,0,0,2012,0,0,0,0,1,0,0,2012,0,10,0,0,111779,0,0,0,0,0,0,0,0,0
0,0,0,0,0,687,0,0,3,0,0,2012,0,0,0,0,1,0,0,2012,0,7,0,0,112163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,688,0,0,4,0,0,2012,0,0,0,0,0,0,0,2012,0,1,0,0,112540,0,0,0,0,0,0,0,0,0
0,0,0,0,0,689,0,0,9,0,0,2012,0,0,0,0,2,0,0,2012,0,15,0,0,114628,0,0,0,0,0,0,0,0,0
0,0,0,0,0,690,0,0,5,0,0,2012,0,0,0,0,1,0,0,2012,0,3,0,0,116360,0,0,0,0,0,0,0,0,0
0,0,0,0,0,691,0,0,1,0,0,2012,0,0,0,0,2,0,0,2012,0,14,0,0,116361,0,0,0,0,0,0,0,1,0
0,0,0,0,0,692,0,0,15,0,0,2012,0,0,0,0,1,0,0,2012,0,13,0,0,131173,0,0,0,0,0,0,0,0,0
0,0,0,0,0,693,0,0,15,0,0,2012,0,0,0,0,1,0,0,2012,0,12,0,0,131487,0,0,0,0,0,0,0,0,0
0,0,0,0,0,694,0,0,15,0,0,2012,0,0,0,0,0,0,0,2012,0,9,0,0,131488,0,0,0,0,0,0,0,0,0
0,0,0,0,0,695,0,0,16,0,0,2012,0,0,0,0,1,0,0,2012,0,8,0,0,131531,0,0,0,0,0,0,0,0,0
0,0,0,0,0,696,0,0,17,0,0,2012,0,0,0,0,2,0,0,2012,0,11,0,0,132305,0,0,0,0,0,0,0,0,0
0,8,0,0,8,698,0,0,13,0,66,20,0,38,0,0,0,0,0,2076,0,5,0,53,27,0,0,8,0,0,0,0,0,10122
0,3,0,0,3,699,0,0,8,0,26,2076,0,38,0,0,2,0,0,2076,0,8,0,33,33,0,0,3,0,0,0,0,0,12100
0,6,0,0,6,700,0,0,18,0,63,20,0,38,0,0,0,0,0,2076,0,2,0,80,162,0,0,6,0,0,0,0,0,22022
0,6,0,0,6,701,0,0,3,0,83,2076,0,38,0,0,0,0,0,2076,0,1,0,86,487,0,0,8,0,0,0,0,0,22212
0,3,0,0,3,702,0,0,4,0,20,2076,0,38,0,0,0,0,0,2076,0,9,0,33,492,0,0,3,0,0,0,0,0,11002
0,4,0,0,4,703,0,0,14,0,33,2076,0,38,0,0,0,0,0,2076,0,18,0,60,506,0,0,5,0,0,0,0,0,11212
0,5,0,0,5,704,0,0,5,0,40,2076,0,38,0,0,2,0,0,2076,0,15,0,46,523,0,0,5,0,0,0,0,0,12200
0,7,0,0,7,705,0,0,15,0,70,2076,0,38,0,0,0,0,0,2076,0,3,0,40,526,0,0,8,0,0,0,0,0,22
0,3,0,0,3,706,0,0,17,0,46,20,0,38,0,0,2,0,0,2076,0,13,0,40,543,0,0,3,0,0,0,0,0,2200
0,4,0,0,4,707,0,0,19,0,23,2076,0,38,0,0,2,0,0,2076,0,20,0,20,583,0,0,4,0,0,0,0,0,11100
0,8,0,0,8,708,0,1,12,0,56,2076,0,38,0,0,1,0,0,2076,0,4,0,53,1825,0,0,7,0,0,0,0,0,20211
0,8,0,0,3,709,0,0,20,0,86,20,0,38,0,0,0,0,0,2076,0,7,0,86,1826,0,0,4,0,0,0,0,0,22122
0,4,0,0,4,710,0,0,17,0,30,2076,0,38,0,0,2,0,0,2076,0,19,0,26,110176,0,0,4,0,0,0,0,0,20010
0,8,0,0,8,711,0,0,10,0,53,2076,0,38,0,0,0,0,0,2076,0,6,0,60,110501,0,0,6,0,0,0,0,0,20202
0,3,0,0,3,712,0,0,7,0,33,2076,0,38,0,0,2,0,0,2076,0,10,0,33,110532,0,0,3,0,0,0,0,0,11020
0,3,0,0,3,713,0,0,9,0,43,2076,0,38,0,0,1,0,0,2076,0,11,0,26,110645,0,0,3,0,0,0,0,0,201
0,4,0,0,4,714,0,0,21,0,50,2076,0,38,0,0,2,0,0,2076,0,17,0,40,110678,0,0,4,0,0,0,0,0,2020
0,5,0,0,5,715,0,0,22,0,26,2076,0,38,0,0,2,0,0,2076,0,16,0,20,110685,0,0,3,0,0,0,0,0,20
0,3,0,0,3,716,0,0,23,0,36,2076,0,38,0,0,2,0,0,2076,0,14,0,26,110697,0,0,3,0,0,0,0,0,10200
0,3,0,0,3,717,0,0,11,0,40,2076,0,38,0,0,0,0,0,2076,0,12,0,60,111239,0,0,3,0,0,0,0,0,2022
0,0,0,0,0,719,0,0,2,0,0,2136,0,0,0,0,0,0,1986,2136,0,7,0,0,113000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,720,0,0,2,0,0,2136,0,0,0,0,0,0,2008,2136,0,4,0,0,113002,0,0,0,0,0,0,0,0,0
0,0,0,0,0,721,0,0,2,0,0,2136,0,0,0,0,0,0,1921,2136,0,11,0,0,113003,0,0,0,0,0,0,0,0,0
0,0,0,0,0,722,0,0,2,0,0,2136,0,0,0,0,0,0,2014,2136,0,3,0,0,113004,0,0,0,0,0,0,0,0,0
0,0,0,0,0,723,0,0,2,0,0,2136,0,0,0,0,0,0,1850,2136,0,15,0,0,113007,0,0,0,0,0,0,0,0,0
0,0,0,0,0,724,0,0,2,0,0,2136,0,0,0,0,0,0,1992,2136,0,6,0,0,113008,0,0,0,0,0,0,0,0,0
0,0,0,0,0,725,0,0,2,0,0,2136,0,0,0,0,0,0,2069,2136,0,1,0,0,113009,0,0,0,0,0,0,0,0,0
0,0,0,0,0,726,0,0,2,0,0,2136,0,0,0,0,0,0,1683,2136,0,29,0,0,113010,0,0,0,0,0,0,0,0,0
0,0,0,0,0,727,0,0,2,0,0,2136,0,0,0,0,0,0,1931,2136,0,10,0,0,113011,0,0,0,0,0,0,0,0,0
0,0,0,0,0,728,0,0,2,0,0,2136,0,0,0,0,0,0,2020,2136,0,2,0,0,113012,0,0,0,0,0,0,0,0,0
0,0,0,0,0,729,0,0,2,0,0,2136,0,0,0,0,0,0,1731,2136,0,24,0,0,113984,0,0,0,0,0,0,0,0,0
0,0,0,0,0,730,0,0,2,0,0,2136,0,0,0,0,0,0,1659,2136,0,33,0,0,113996,0,0,0,0,0,0,0,0,0
0,0,0,0,0,731,0,0,2,0,0,2136,0,0,0,0,0,0,1888,2136,0,12,0,0,115362,0,0,0,0,0,0,0,0,0
0,0,0,0,0,732,0,0,2,0,0,2136,0,0,0,0,0,0,1773,2136,0,22,0,0,115682,0,0,0,0,0,0,0,0,0
0,0,0,0,0,733,0,0,2,0,0,2136,0,0,0,0,0,0,1867,2136,0,13,0,0,116428,0,0,0,0,0,0,0,0,0
0,0,0,0,0,734,0,0,2,0,0,2136,0,0,0,0,0,0,1723,2136,0,25,0,0,131124,0,0,0,0,0,0,0,0,0
0,0,0,0,0,735,0,0,2,0,0,2136,0,0,0,0,0,0,1705,2136,0,27,0,0,131877,0,0,0,0,0,0,0,0,0
0,0,0,0,0,742,0,0,9,0,0,2149,0,0,0,0,2,0,0,2149,0,9,0,0,111629,0,0,0,0,0,0,0,0,0
0,0,0,0,0,743,0,0,13,0,0,2149,0,0,0,0,1,0,0,2149,0,13,0,0,111633,0,0,0,0,0,0,0,0,0
0,0,0,0,0,744,0,0,7,0,0,2149,0,0,0,0,0,0,0,2149,0,4,0,0,113040,0,0,0,0,0,0,0,0,0
0,0,0,0,0,745,0,0,1,0,0,2149,0,0,0,0,0,0,0,2149,0,1,0,0,113146,0,0,0,0,0,0,0,1,0
0,0,0,0,0,746,0,0,4,0,0,2149,0,0,0,0,0,0,0,2149,0,7,0,0,113257,0,0,0,0,0,0,0,0,0
0,0,0,0,0,747,0,0,6,0,0,2149,0,0,0,0,0,0,0,2149,0,11,0,0,113297,0,0,0,0,0,0,0,0,0
0,0,0,0,0,748,0,0,3,0,0,2149,0,0,0,0,2,0,0,2149,0,2,0,0,113298,0,0,0,0,0,0,0,0,0
0,0,0,0,0,749,0,0,5,0,0,2149,0,0,0,0,1,0,0,2149,0,8,0,0,113299,0,0,0,0,0,0,0,0,0
0,0,0,0,0,750,0,0,2,0,0,2149,0,0,0,0,0,0,0,2149,0,6,0,0,113300,0,0,0,0,0,0,0,0,0
0,0,0,0,0,751,0,0,12,0,0,2149,0,0,0,0,1,0,0,2149,0,13,0,0,113301,0,0,0,0,0,0,0,0,0
0,0,0,0,0,752,0,0,10,0,0,2149,0,0,0,0,2,0,0,2149,0,3,0,0,113302,0,0,0,0,0,0,0,0,0
0,0,0,0,0,753,0,0,11,0,0,2149,0,0,0,0,2,0,0,2149,0,5,0,0,114168,0,0,0,0,0,0,0,0,0
0,0,0,0,0,754,0,0,8,0,0,2149,0,0,0,0,1,0,0,2149,0,10,0,0,115202,0,0,0,0,0,0,0,0,0
0,0,0,0,0,755,0,0,14,0,0,2149,0,0,0,0,0,0,0,2149,0,2,0,0,132681,0,0,0,0,0,0,0,0,0
0,0,0,0,0,756,0,1,1,0,93,2215,0,26,0,1,0,0,0,2215,0,1,0,86,115995,0,0,0,0,0,1,0,1,22122
0,3,0,0,8,757,0,0,5,0,60,2215,0,26,0,0,2,0,0,2215,0,5,0,80,115996,0,0,8,0,0,0,0,0,22220
0,3,0,0,10,758,0,0,3,0,80,2215,0,26,0,0,0,0,0,2215,0,3,0,80,115997,0,0,3,0,0,0,0,0,22202
0,10,0,0,10,759,0,0,2,0,66,2215,0,26,0,0,0,0,0,2215,0,2,0,66,115998,0,0,10,0,0,0,0,0,10222
0,3,0,0,8,760,0,0,4,0,56,2215,0,26,0,0,1,0,0,2215,0,4,0,73,115999,0,0,8,0,0,0,0,0,22121
0,0,0,0,0,761,0,0,7,0,0,2215,0,26,0,0,1,0,0,2215,0,13,0,0,116001,0,0,0,0,0,0,0,0,0
0,5,0,0,3,762,0,0,6,0,26,2215,0,26,0,0,1,0,0,2215,0,8,0,26,116002,0,0,3,0,0,0,0,0,201
0,5,0,0,3,763,0,0,9,0,43,2215,0,26,0,0,0,0,0,2215,0,7,0,60,116003,0,0,3,0,0,0,0,0,222
0,3,0,0,3,764,0,0,8,0,50,2215,0,26,0,0,0,0,0,2215,0,6,0,46,116004,0,0,10,0,0,0,0,0,10022
0,0,0,0,0,765,0,0,2,0,0,2215,0,26,0,0,2,0,0,2215,0,14,0,0,116005,0,0,0,0,0,0,0,0,0
0,4,0,0,5,766,0,0,11,0,46,2215,0,26,0,0,1,0,0,2215,0,10,0,20,116021,0,0,4,0,0,0,0,0,11001
0,0,0,0,0,767,0,0,12,0,0,2215,0,26,0,0,2,0,0,2215,0,11,0,0,131386,0,0,5,0,0,0,0,0,0
0,0,0,0,0,768,0,0,3,0,0,2215,0,26,0,0,2,0,0,2215,0,12,0,0,132533,0,0,4,0,0,0,0,0,0
0,4,0,0,5,769,0,0,1,0,40,2215,0,26,0,0,2,0,0,2215,0,9,0,26,132589,0,0,5,0,0,0,0,0,10200
0,0,0,0,0,770,0,1,3,0,93,2216,0,22,0,0,0,0,0,2216,0,2,0,86,116009,0,0,0,0,0,0,0,0,21222
0,0,0,0,0,771,0,0,1,0,73,2216,0,22,0,0,0,0,0,2216,0,3,0,86,116010,0,0,0,0,0,0,0,1,12222
0,0,0,0,0,772,0,0,9,0,43,2216,0,22,0,0,0,0,0,2216,0,5,0,46,116011,0,0,0,0,0,0,0,0,122
0,0,0,0,0,773,0,0,2,0,60,2216,0,22,0,0,2,0,0,2216,0,4,0,33,116012,0,0,0,0,0,0,0,0,20110
0,0,0,0,0,774,0,0,11,0,40,2216,0,22,0,0,2,0,0,2216,0,7,0,53,116013,0,0,0,0,0,0,0,0,22110
0,0,0,0,0,775,0,0,8,0,46,2216,0,22,0,0,2,0,0,2216,0,10,0,46,116014,0,0,0,0,0,0,0,0,1220
0,0,0,0,0,776,0,0,5,0,13,2216,0,22,0,0,2,0,0,2216,0,9,0,20,116015,0,0,0,0,0,0,0,0,20000
0,0,0,0,0,777,0,0,6,0,50,2216,0,22,0,0,0,0,0,2216,0,8,0,20,116016,0,0,0,0,0,0,0,0,2
0,0,0,0,0,778,0,1,4,0,73,2216,0,22,0,0,0,0,0,2216,0,1,0,80,116017,0,0,0,0,0,0,0,0,22022
0,0,0,0,0,779,0,0,10,0,0,2216,0,22,0,0,2,0,0,2216,0,12,0,0,116020,0,0,0,0,0,0,0,0,0
0,0,0,0,0,780,0,0,7,0,43,2216,0,22,0,0,2,0,0,2216,0,11,0,26,116343,0,0,0,0,0,0,0,0,12000
0,0,0,0,0,781,0,0,12,0,36,2216,0,22,0,0,0,0,0,2216,0,6,0,53,132176,0,0,0,0,0,0,0,0,11202
0,0,0,0,0,782,0,1,1,0,80,2218,0,22,0,1,0,0,0,2218,0,1,0,73,116033,0,0,0,0,0,1,0,1,21212
0,10,0,0,10,783,0,0,2,0,90,2218,0,22,0,0,0,0,0,2218,0,3,0,100,116034,0,0,8,0,0,0,0,0,22222
0,10,0,0,10,784,0,0,3,0,83,2218,0,22,0,0,0,0,0,2218,0,2,0,100,116035,0,0,10,0,0,0,0,0,22222
0,8,0,0,8,785,0,0,4,0,40,2218,0,22,0,0,1,0,0,2218,0,5,0,26,116036,0,0,8,0,0,0,0,0,201
0,5,0,0,5,786,0,0,5,0,26,2218,0,22,0,0,2,0,0,2218,0,10,0,40,116037,0,0,4,0,0,0,0,0,2020
0,8,0,0,3,787,0,0,10,0,60,2218,0,22,0,0,0,0,0,2218,0,6,0,60,116039,0,0,3,0,0,0,0,0,22002
0,4,0,0,4,788,0,0,11,0,16,2218,0,22,0,0,1,0,0,2218,0,12,0,26,116044,0,0,5,0,0,0,0,0,2001
0,3,0,0,3,789,0,0,8,0,30,2218,0,22,0,0,1,0,0,2218,0,8,0,33,116416,0,0,3,0,0,0,0,0,10021
0,8,0,0,8,790,0,0,12,0,56,2218,0,22,0,0,1,0,0,2218,0,4,0,53,116417,0,0,10,0,0,0,0,0,20211
0,3,0,0,3,791,0,0,13,0,23,2218,0,22,0,0,2,0,0,2218,0,7,0,6,131724,0,0,3,0,0,0,0,0,1000
0,5,0,0,5,792,0,0,14,0,26,2218,0,22,0,0,2,0,0,2218,0,9,0,26,132370,0,0,5,0,0,0,0,0,10020
0,5,0,0,4,793,0,0,15,0,23,2218,0,22,0,0,2,0,0,2218,0,11,0,20,132588,0,0,4,0,0,0,0,0,200
0,0,0,0,0,794,0,0,1,0,0,2221,0,0,0,0,1,0,0,2221,0,5,0,0,116300,0,0,0,0,0,0,0,1,0
0,0,0,0,0,795,0,0,2,0,0,2221,0,0,0,0,0,0,0,2221,0,3,0,0,116302,0,0,0,0,0,0,0,0,0
0,0,0,0,0,796,0,0,7,0,0,2221,0,0,0,0,0,0,0,2221,0,9,0,0,116303,0,0,0,0,0,0,0,0,0
0,0,0,0,0,797,0,0,11,0,0,2221,0,0,0,0,2,0,0,2221,0,2,0,0,116304,0,0,0,0,0,0,0,0,0
0,0,0,0,0,798,0,0,6,0,0,2221,0,0,0,0,0,0,0,2221,0,14,0,0,116305,0,0,0,0,0,0,0,0,0
0,0,0,0,0,799,0,0,4,0,0,2221,0,0,0,0,2,0,0,2221,0,10,0,0,116306,0,0,0,0,0,0,0,0,0
0,0,0,0,0,800,0,0,10,0,0,2221,0,0,0,0,1,0,0,2221,0,4,0,0,116307,0,0,0,0,0,0,0,0,0
0,0,0,0,0,801,0,0,9,0,0,2221,0,0,0,0,0,0,0,2221,0,7,0,0,116308,0,0,0,0,0,0,0,0,0
0,0,0,0,0,802,0,0,5,0,0,2221,0,0,0,0,0,0,0,2221,0,1,0,0,116309,0,0,0,0,0,0,0,0,0
0,0,0,0,0,803,0,0,12,0,0,2221,0,0,0,0,2,0,0,2221,0,8,0,0,116310,0,0,0,0,0,0,0,0,0
0,0,0,0,0,804,0,0,8,0,0,2221,0,0,0,0,2,0,0,2221,0,11,0,0,116311,0,0,0,0,0,0,0,0,0
0,0,0,0,0,805,0,0,3,0,0,2221,0,0,0,0,2,0,0,2221,0,6,0,0,116312,0,0,0,0,0,0,0,0,0
