jerseyleftsleevebadge,teamcolortertr,shortsnumbercolorterr,isinheritbasedetailmap,teamkitid,jerseynumbercolorprimr,jerseyshapestyle,jerseynameoutlinecolorg,jerseynumbercolorsecb,shortsnumbercolorsecb,sockstemplateindex,teamcolorprimpercent,jerseybacknamefontcase,teamcolorprimg,jerseycollargeometrytype,jerseynamecolorg,powid,shortsrenderingdetailmaptype,teamkittypetechid,shortsnumbercolorsecg,islocked,dlc,teamcolorsecr,shortstemplateindex,teamcolorprimb,jerseynameoutlinecolorb,jerseyrightsleevebadge,jerseynamefonttype,shortsnumbercolorprimr,captainarmband,jerseynamecolorb,shortsnumberfonttype,teamcolortertb,shortsnumbercolorterb,jerseynumbercolorsecg,jerseynameoutlinewidth,jerseyrenderingdetailmaptype,jerseynumbercolorterg,isgeneric,jerseynumbercolorprimg,jerseynamelayouttype,teamcolorprimr,jerseynumbercolorterr,jerseynumbercolorprimb,jerseynumbercolorsecr,chestbadge,numberfonttype,renderingmaterialtype,teamcolorsecb,jerseynumbercolorterb,hasadvertisingkit,jerseyrestriction,teamcolorsecpercent,jerseyfit,jerseytemplateindex,shortsnumbercolorprimg,teamcolorsecg,isembargoed,armbandtype,year,jerseyfrontnumberplacementcode,teamtechid,jerseynamecolorr,shortsnumbercolorprimb,jerseybacknameplacementcode,shortsnumbercolorsecr,jerseynameoutlinecolorr,shortstyle,teamcolortertpercent,shortsnumbercolorterg,shortsnumberplacementcode,teamcolortertg
100013,54,217,0,11725,217,0,0,217,217,0,96,0,68,0,217,-1,0,1,217,0,0,219,0,158,0,100013,0,217,13,217,0,64,217,217,0,0,217,0,217,0,41,217,217,217,0,0,0,18,217,0,0,96,0,0,217,24,0,0,0,0,115486,217,217,0,217,0,0,85,217,0,59
100013,30,220,0,11726,220,0,0,220,220,0,90,0,86,0,220,-1,0,2,220,0,0,25,0,88,0,100013,0,220,13,220,0,30,220,220,0,0,220,0,220,0,11,220,220,220,0,0,0,26,220,0,0,9,0,0,220,26,0,0,0,0,115486,220,220,0,220,0,0,100,220,0,30
100013,153,194,0,13078,194,0,0,172,172,0,86,0,34,0,187,-1,0,3,187,0,0,242,0,48,0,100013,0,194,13,172,0,153,172,187,0,0,187,0,187,0,29,194,172,194,0,0,0,242,172,0,0,8,0,0,187,242,0,0,0,0,115486,194,172,0,194,0,0,100,187,0,153
0,230,12,0,12878,12,0,12,12,12,0,51,0,231,0,12,0,0,0,12,0,0,194,0,231,12,0,6,12,76,12,12,230,12,12,0,0,12,0,12,0,231,12,12,12,0,12,0,18,12,0,0,47,0,8,12,18,0,1,0,0,115517,12,12,1,12,12,0,91,12,0,230
0,29,167,0,12879,91,0,91,91,167,0,84,0,231,7,91,0,0,1,167,0,0,32,0,231,91,0,6,167,76,91,12,29,167,91,0,0,91,0,91,0,231,91,91,91,0,12,0,32,91,0,0,6,0,8,167,32,0,0,0,0,115517,91,167,1,167,91,0,86,167,0,29
0,227,12,0,12880,12,0,12,12,12,0,96,0,19,0,12,0,0,2,12,0,0,228,0,19,12,0,1,12,76,12,1,18,12,12,0,0,12,0,12,0,228,12,12,12,0,1,0,19,12,0,0,96,0,0,12,19,0,0,0,0,115517,12,12,1,12,12,0,100,12,0,18
0,172,220,0,13644,220,0,0,220,220,0,0,0,12,7,220,-1,0,0,220,0,0,11,0,135,0,0,51,220,0,220,196,186,220,220,0,0,220,0,220,0,18,220,220,220,0,196,0,186,220,0,0,0,0,0,220,34,0,0,0,0,115524,220,220,1,220,0,0,0,220,1,15
0,0,220,0,13645,12,0,0,12,220,0,0,0,215,0,12,-1,0,2,220,0,0,230,0,11,0,0,51,220,0,12,196,0,220,12,0,0,12,0,12,0,230,12,12,12,0,196,0,11,12,0,0,0,0,0,220,215,0,0,0,0,115524,12,220,1,220,0,0,0,220,1,0
2168,231,11,0,12165,12,0,12,12,151,0,51,0,53,7,12,0,0,0,56,0,0,231,0,169,12,0,1,11,86,12,12,231,151,12,0,0,12,0,12,0,2,12,12,12,0,12,0,231,12,0,0,47,0,0,56,231,0,0,0,0,115536,12,151,1,11,12,0,100,56,1,231
2168,0,220,0,12166,220,0,220,220,220,0,78,0,54,0,220,0,0,1,220,0,0,38,0,209,220,0,1,220,86,220,12,224,220,220,0,0,220,0,220,0,3,220,220,220,0,12,0,246,220,0,0,17,0,0,220,150,0,0,0,0,115536,220,220,1,220,220,0,100,220,1,56
0,114,220,0,12167,220,0,220,220,220,0,59,0,66,0,220,0,0,2,220,0,0,97,0,66,220,0,1,220,86,220,10,36,220,220,0,0,10,0,220,0,215,112,220,220,0,10,0,31,36,0,0,40,0,0,220,9,0,0,0,0,115536,220,220,1,220,220,0,94,220,1,10
0,8,220,0,12120,220,0,220,58,220,0,83,0,38,0,220,0,0,0,220,0,0,11,0,58,220,0,151,220,78,220,287,76,220,44,0,0,44,0,220,0,204,205,220,205,0,287,0,76,58,0,0,10,0,0,220,87,0,0,0,1,115682,220,220,1,220,220,0,87,220,1,87
0,209,12,0,12121,12,0,12,220,12,0,89,0,230,0,12,0,0,1,12,0,0,208,0,204,12,0,151,12,78,12,287,205,12,220,0,0,220,0,12,0,208,220,12,220,0,287,0,204,220,0,0,89,0,0,12,230,0,0,0,1,115682,12,12,1,12,12,0,100,12,1,230
0,152,12,0,12122,12,0,12,220,12,0,95,0,152,0,12,0,0,2,12,0,0,150,0,150,12,0,151,12,78,12,287,152,12,220,0,0,220,0,12,0,150,220,12,220,0,287,0,150,220,0,0,95,0,0,12,152,0,0,0,1,115682,12,12,1,12,12,0,93,12,1,154
0,51,220,0,18193,220,0,220,220,220,0,64,0,64,19,220,0,0,0,220,0,0,246,0,183,220,0,6,220,100,220,9,182,220,220,0,0,220,0,220,0,52,220,220,220,0,9,0,31,220,0,0,17,0,0,220,203,0,0,0,0,115693,220,220,1,220,220,0,87,220,1,63
0,231,16,0,18194,16,0,75,158,158,0,59,0,226,0,75,0,0,1,75,0,0,2,0,226,158,0,6,16,85,158,9,231,158,75,0,0,75,0,75,0,226,16,158,16,0,9,0,154,158,0,0,39,0,5,75,52,0,0,0,0,115693,16,158,1,16,16,0,92,75,1,231
0,1,220,0,18195,220,0,220,220,220,0,92,0,126,0,220,0,0,2,220,0,0,0,0,80,220,0,6,220,76,220,9,80,220,220,0,0,220,0,220,0,1,220,220,220,0,9,0,45,220,0,0,7,0,0,220,57,0,0,0,0,115693,220,220,1,220,220,0,94,220,1,125
0,0,12,0,12138,12,0,12,12,12,0,54,0,92,0,12,0,0,0,12,0,0,254,0,162,12,0,1,12,0,12,1,163,12,12,0,0,12,0,12,0,0,12,12,12,0,1,0,20,12,0,0,36,0,0,12,241,0,0,0,0,115700,12,12,0,12,12,0,89,12,0,92
0,0,12,0,12139,12,0,12,12,12,0,58,0,92,0,12,0,0,0,12,0,0,254,0,163,12,0,1,12,0,12,1,163,12,12,0,0,12,0,12,0,0,12,12,12,0,1,0,0,12,0,0,33,0,0,12,243,0,0,0,0,115701,12,12,0,12,12,0,89,12,0,92
0,30,12,0,12160,12,0,12,12,12,0,34,0,29,7,12,0,0,0,12,0,0,243,0,30,12,0,1,12,0,12,1,30,12,12,0,0,12,0,12,0,29,12,12,12,0,1,0,13,12,0,0,30,0,0,12,162,0,0,0,0,115702,12,12,0,12,12,0,100,12,0,30
0,29,0,0,12161,0,0,0,0,0,0,58,0,29,0,0,-1,0,0,0,0,0,230,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,45,0,0,0,40,0,0,0,38,0,0,0,0,115703,0,0,0,0,0,0,100,0,0,29
0,29,0,0,12162,0,0,0,0,0,0,99,0,108,0,0,-1,0,2,0,0,0,74,0,83,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,83,0,0,0,99,0,0,0,108,0,0,0,0,115703,0,0,0,0,0,0,100,0,0,29
0,221,12,0,12315,12,0,12,12,12,0,95,0,222,7,12,0,0,0,12,0,0,106,0,233,12,0,1,12,76,12,1,221,12,12,0,0,12,0,12,0,106,12,12,12,0,1,0,233,12,0,0,95,0,0,12,222,0,0,0,1,115841,12,12,1,12,12,0,100,12,1,221
0,221,12,0,12316,12,0,12,12,12,0,97,0,219,7,12,0,0,1,12,0,0,219,0,219,12,0,1,12,76,12,1,221,12,12,0,0,12,0,12,0,219,12,12,12,0,1,0,219,12,0,0,97,0,0,12,219,0,0,0,1,115841,12,12,1,12,12,0,100,12,1,221
0,166,220,0,12317,220,0,220,220,220,0,76,0,17,7,220,0,0,2,220,0,0,191,0,241,220,0,1,220,76,220,1,227,220,220,0,0,220,0,220,0,174,220,220,220,0,1,0,252,220,0,0,13,0,0,220,46,0,0,0,1,115841,220,220,1,220,220,0,100,220,1,24
0,52,220,0,12318,220,0,220,220,220,0,70,0,57,7,220,0,0,0,220,0,0,14,0,64,220,0,1,220,76,220,1,64,220,220,0,0,220,0,220,0,52,220,220,220,0,1,0,152,220,0,0,14,0,0,220,101,0,0,0,1,115845,220,220,1,220,220,0,100,220,1,57
0,30,220,0,12319,12,0,12,12,220,0,39,0,231,7,12,0,0,1,220,0,0,97,0,231,12,0,1,220,76,12,1,30,220,12,0,0,12,0,12,0,231,12,12,12,0,1,0,217,12,0,0,26,0,0,220,112,0,0,0,1,115845,12,220,1,220,12,0,100,220,1,30
0,254,12,0,12320,12,0,12,42,12,0,85,0,163,7,12,0,0,2,12,0,0,32,0,0,12,0,1,12,76,12,1,0,12,139,0,0,139,0,12,0,251,227,12,227,0,1,0,29,42,0,0,5,0,0,12,31,0,0,0,1,115845,12,12,1,12,12,0,100,12,1,166
0,0,0,0,18308,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115891,0,0,0,0,0,0,0,0,0,0
350,30,12,0,17404,220,0,12,220,220,0,77,0,138,0,220,0,0,0,220,0,0,43,0,111,12,0,6,220,76,220,51,30,12,220,2,0,12,0,220,0,79,12,220,220,0,51,0,62,12,0,0,16,0,0,220,77,0,0,0,0,115892,220,220,1,220,12,0,100,12,0,30
350,231,12,0,17405,12,0,12,12,12,0,86,0,231,0,12,0,0,1,12,0,0,79,0,231,12,0,6,12,76,12,51,231,12,12,2,0,12,0,12,0,231,12,12,12,0,51,0,77,12,0,0,5,0,0,12,128,0,0,0,0,115892,12,12,1,12,12,0,99,12,0,231
350,219,12,0,17406,12,0,220,220,12,0,95,0,222,0,12,0,0,2,12,0,0,219,0,43,220,0,6,12,76,12,51,42,12,220,2,0,220,0,12,0,219,220,12,220,0,51,0,43,220,0,0,95,0,0,12,222,0,0,0,0,115892,12,12,1,12,220,0,100,12,0,222
0,245,0,0,13642,220,0,0,220,220,0,0,0,30,0,220,-1,0,0,220,0,0,232,0,74,0,0,51,220,0,220,0,44,220,220,0,0,220,0,220,0,232,220,220,220,0,196,0,74,220,0,0,0,0,0,220,30,0,0,0,0,115936,220,220,1,220,0,0,0,220,1,148
0,47,12,0,13643,12,0,0,12,12,0,0,0,241,0,12,-1,0,2,12,0,0,47,0,245,0,0,51,12,0,12,51,245,12,12,0,0,12,0,12,0,47,12,12,12,0,196,0,245,12,0,0,0,0,0,12,241,0,0,0,0,115936,12,12,1,12,0,0,0,12,1,241
0,169,220,0,14685,220,0,220,40,220,0,77,0,24,0,220,0,0,0,220,0,0,235,0,36,220,2215,79,220,100,220,272,36,220,22,0,0,75,0,220,0,167,9,220,175,0,272,0,235,153,0,0,20,0,0,220,235,0,0,0,0,115995,220,220,1,220,220,0,99,220,1,24
0,231,230,0,14686,230,0,85,92,64,0,73,0,225,3,85,0,0,1,82,0,0,189,0,225,92,2215,79,230,100,92,285,231,64,85,0,0,85,0,82,0,226,73,64,73,0,285,0,187,92,0,0,14,0,0,82,182,0,1,0,0,115995,73,64,1,230,73,0,97,82,1,231
0,170,12,0,14687,12,0,12,161,12,0,57,0,214,0,12,0,0,2,12,0,0,117,0,159,12,2215,79,12,100,12,285,161,12,215,0,0,12,0,12,0,167,12,12,170,0,285,0,121,12,0,0,36,0,0,12,189,0,0,0,0,115995,12,12,1,12,12,0,95,12,1,216
0,14,12,0,14690,175,0,29,12,12,0,95,0,17,0,29,0,0,0,12,0,0,23,0,17,42,2215,60,175,85,42,109,14,12,12,0,0,12,0,29,0,23,12,42,12,0,109,0,17,12,1,1,95,0,0,29,17,0,0,0,0,115996,175,42,1,12,175,3,99,12,1,14
0,253,57,0,14689,27,0,35,220,220,0,58,0,243,0,24,0,0,1,220,0,0,176,0,225,74,2215,60,27,85,41,109,228,126,220,0,0,81,0,24,0,251,57,41,220,0,109,0,105,126,1,1,24,0,0,24,97,0,0,0,0,115996,27,41,1,220,13,3,94,81,1,247
0,67,220,0,14688,220,0,220,12,12,0,98,0,149,7,220,0,0,2,12,0,0,67,0,93,220,2215,60,220,85,220,109,93,220,12,0,0,220,0,220,0,67,220,220,12,0,109,0,93,220,1,1,98,0,0,220,149,0,0,0,0,115996,220,220,1,12,220,3,97,220,1,150
0,29,220,0,13753,220,0,220,12,220,0,58,0,30,3,220,0,0,0,220,0,0,183,0,30,220,2215,91,220,76,220,176,29,220,12,0,0,220,0,220,0,30,220,220,12,0,176,0,60,220,1,1,36,0,0,220,46,0,0,0,0,115997,220,220,1,220,220,0,98,220,1,29
0,231,12,0,13754,12,0,12,220,12,0,92,0,231,7,12,0,0,1,12,0,0,180,0,231,12,2215,91,12,76,12,176,231,12,220,0,0,12,0,12,0,231,12,12,220,0,176,0,59,12,1,1,5,0,0,12,45,0,0,0,0,115997,12,12,1,12,12,0,98,12,1,231
0,170,12,0,13755,12,0,12,12,12,0,57,0,214,0,12,0,0,2,12,0,0,117,0,159,12,2215,91,12,76,12,176,161,12,12,0,0,220,0,12,0,167,220,12,12,0,176,0,121,220,1,0,36,0,0,12,188,0,0,0,0,115997,12,12,1,12,12,0,96,12,1,215
0,18,220,0,13789,220,0,220,0,0,0,79,0,84,0,220,0,0,0,235,0,0,89,0,50,220,2215,127,220,100,220,149,50,220,235,0,0,220,0,220,0,22,220,220,43,0,149,0,37,220,0,0,17,0,5,220,134,0,0,0,0,115998,220,220,1,43,220,0,95,220,1,82
0,230,43,0,13790,12,0,12,0,0,0,63,0,212,0,12,0,0,1,235,0,0,170,0,214,12,2215,127,12,100,12,149,230,0,235,0,0,235,0,12,0,212,43,12,43,0,149,0,175,0,0,0,34,0,5,12,172,0,0,0,0,115998,12,12,1,43,12,0,95,235,1,230
0,39,220,0,13791,220,0,220,0,0,0,83,0,113,0,220,0,0,2,235,0,0,101,0,193,220,2215,127,220,100,220,149,193,220,235,0,0,220,0,220,0,39,220,220,43,0,149,0,217,220,0,0,15,0,5,220,175,0,0,0,0,115998,220,220,1,43,220,0,95,220,1,113
0,43,220,0,14709,220,0,220,220,220,4,93,0,52,0,220,0,0,0,220,0,0,228,0,73,220,2215,1,220,87,220,13,67,220,220,0,0,220,0,220,0,43,220,220,220,0,13,0,227,220,0,0,5,0,9,220,228,0,0,0,0,115999,220,220,1,220,220,0,99,220,1,49
0,225,220,0,14710,91,0,41,91,220,4,76,0,140,0,41,0,0,1,220,0,0,224,0,160,91,2215,1,220,76,91,138,142,220,41,0,0,41,0,41,0,248,91,91,91,0,13,0,136,91,0,0,13,0,9,220,72,0,0,0,0,115999,91,220,1,220,91,0,96,220,1,96
0,176,49,0,14711,49,0,52,65,65,4,81,0,195,0,52,0,0,2,52,0,0,86,0,1,65,2215,1,49,76,65,138,1,65,52,0,0,52,0,52,0,176,49,65,49,0,138,0,68,65,0,0,15,0,9,52,121,0,0,0,0,115999,49,65,1,49,49,0,91,52,1,195
0,96,220,0,14712,12,0,12,12,220,0,83,0,229,7,12,0,0,0,220,0,0,98,0,230,12,2215,1,220,100,12,1,150,220,12,0,0,12,0,12,0,229,12,12,12,0,1,0,152,12,0,0,8,0,0,220,71,0,0,0,0,116001,12,220,1,220,12,0,100,220,1,68
0,110,220,0,14713,220,0,220,220,220,0,88,0,159,7,220,0,0,1,220,0,0,95,0,210,220,2215,1,220,100,220,1,213,220,220,0,0,220,0,220,0,110,220,220,220,0,1,0,156,220,0,0,9,0,0,220,104,0,0,0,0,116001,220,220,1,220,220,0,100,220,1,161
0,190,12,0,14714,12,0,12,12,12,0,92,0,47,0,12,0,0,2,12,0,0,239,0,43,12,2215,1,12,100,12,1,42,12,12,0,0,12,0,12,0,191,12,12,12,0,1,0,49,12,0,0,6,0,0,12,111,0,0,0,0,116001,12,12,1,12,12,0,100,12,1,46
0,183,12,0,14715,12,0,12,12,12,0,69,1,231,5,12,0,0,0,12,0,0,173,0,231,12,2215,12,12,100,12,92,34,12,12,0,0,12,0,12,0,231,12,12,12,0,41,0,47,12,0,0,22,0,0,12,36,0,0,0,0,116002,12,12,1,12,12,0,100,12,1,28
0,29,220,0,14716,220,0,220,12,220,0,87,1,35,0,220,0,0,1,220,0,0,229,0,36,220,2215,12,220,100,220,92,29,220,12,0,0,12,0,220,0,34,12,220,12,0,41,0,229,12,0,0,11,0,0,220,229,0,0,0,0,116002,220,220,1,220,220,0,100,220,1,29
0,0,220,0,14717,220,0,220,12,220,0,54,1,107,0,220,0,0,2,220,0,0,82,0,77,220,2215,12,220,100,220,92,76,220,12,0,0,12,0,220,0,58,12,220,12,0,41,0,96,12,0,0,41,0,6,220,194,0,0,0,0,116002,220,220,1,220,220,0,100,220,1,126
0,230,236,0,14718,236,0,31,41,41,0,81,0,226,7,31,0,0,0,31,0,0,207,0,226,41,2215,1,236,100,41,137,230,41,31,0,0,31,0,31,0,226,236,41,236,0,137,0,48,41,0,0,17,0,0,31,44,0,0,0,0,116003,236,41,1,236,236,0,98,31,1,230
0,163,220,0,14719,220,0,220,220,220,0,76,0,36,7,220,0,0,1,220,0,0,218,0,14,220,2215,1,220,100,220,137,7,220,220,0,0,220,0,220,0,161,220,220,220,0,137,0,23,220,0,0,19,0,0,220,29,0,0,0,0,116003,220,220,1,220,220,0,99,220,1,21
0,47,220,0,14720,220,0,220,220,220,0,76,0,116,0,220,0,0,2,220,0,0,253,0,184,220,2215,1,220,100,220,137,183,220,220,0,0,220,0,220,0,48,220,220,220,0,137,0,22,220,0,0,14,0,0,220,235,0,0,0,0,116003,220,220,1,220,220,0,98,220,1,115
0,0,1,0,14721,220,0,220,220,57,0,84,0,92,0,220,0,0,0,99,0,0,228,0,53,220,2215,1,220,100,220,3,47,57,220,0,0,220,0,220,0,3,220,220,220,0,3,0,229,220,0,0,12,0,0,220,229,0,0,0,0,116004,220,220,1,1,220,0,98,99,1,84
0,196,12,0,14722,12,0,12,12,12,0,52,0,231,0,12,0,0,1,12,0,0,194,0,230,12,2215,1,12,100,12,3,171,12,12,0,0,12,0,12,0,231,12,12,12,0,3,0,170,12,0,0,44,0,0,12,189,0,0,0,0,116004,12,12,1,12,12,0,95,12,1,190
0,234,239,0,14723,239,0,236,104,104,0,97,0,84,7,236,0,0,2,236,0,0,236,0,80,104,2215,1,239,100,104,3,79,104,236,0,0,236,0,236,0,236,239,104,239,0,3,0,80,104,0,0,97,0,0,236,84,0,0,0,0,116004,239,104,1,239,239,0,99,236,1,83
0,14,220,0,16157,220,0,220,220,220,0,85,0,64,7,220,0,0,0,220,0,0,241,0,143,220,2215,6,220,76,220,137,150,220,220,0,0,220,0,220,0,15,220,220,220,0,137,0,8,220,1,0,13,0,0,220,179,0,0,0,0,116005,220,220,1,220,220,0,96,220,1,65
0,230,48,0,16158,48,0,67,140,140,0,82,0,164,19,67,0,0,1,67,0,0,14,0,0,140,2215,6,48,76,140,137,230,140,67,0,0,67,0,67,0,230,48,140,48,0,137,0,147,140,1,0,14,0,0,67,65,0,0,0,0,116005,48,140,1,48,48,0,100,67,1,230
0,30,220,0,16159,220,0,220,220,220,0,85,0,30,0,220,0,0,2,220,0,0,231,0,30,220,2215,6,220,76,220,137,30,220,220,0,0,220,0,220,0,30,220,220,220,0,137,0,231,220,1,0,12,0,0,220,231,0,0,0,0,116005,220,220,1,220,220,0,100,220,1,30
0,231,220,0,12605,220,0,12,12,45,0,70,0,26,0,220,0,0,0,30,0,0,231,0,44,12,2216,154,234,356,220,293,231,220,12,2,0,12,0,220,1,147,12,220,12,0,293,0,231,12,0,0,28,0,0,30,231,0,0,0,0,116009,220,45,1,234,12,0,97,220,1,231
0,53,12,0,12606,220,0,12,12,220,0,98,0,58,0,220,0,0,1,220,0,0,55,0,85,12,2216,154,220,356,220,293,69,12,12,2,0,12,0,220,0,55,12,220,12,0,293,0,85,12,0,0,98,0,0,220,58,0,0,0,0,116009,220,220,1,220,12,0,99,12,1,53
0,233,220,0,12607,12,0,12,220,12,0,93,0,233,0,12,0,0,2,12,0,0,132,0,125,12,2216,154,12,356,12,293,152,220,220,0,0,220,0,12,0,239,220,12,220,0,293,0,48,220,0,1,6,0,0,12,34,0,0,0,0,116009,12,12,1,12,12,0,96,220,1,236
0,45,12,0,12608,220,0,12,12,220,0,96,0,65,7,220,0,0,0,220,0,0,47,0,125,12,102216,154,220,356,220,293,120,12,12,2,0,12,0,220,1,47,12,220,12,0,293,0,125,12,0,0,96,0,5,220,65,0,0,0,0,116010,220,220,1,220,12,0,95,12,1,62
0,227,220,0,12609,12,0,220,220,12,0,93,0,226,0,12,0,0,1,12,0,0,230,0,211,220,102216,154,12,356,12,293,208,220,220,2,0,220,0,12,1,230,220,12,220,0,293,0,211,220,0,0,93,0,5,12,226,0,0,0,0,116010,12,12,1,12,220,0,95,220,1,223
0,232,220,0,12610,12,0,220,220,12,0,82,0,118,0,12,0,0,2,12,0,0,252,0,51,220,102216,154,12,356,12,293,50,220,220,2,0,220,0,12,1,231,220,12,220,0,293,0,139,220,0,0,14,0,6,12,210,0,0,0,0,116010,12,12,1,12,220,0,95,220,1,117
0,34,12,0,12611,0,0,220,220,220,0,69,0,226,0,28,0,0,0,220,0,0,33,0,226,220,2216,154,220,356,78,293,64,12,220,2,0,220,0,28,1,226,220,78,220,0,293,0,60,220,1,0,11,0,5,220,36,0,0,0,0,116011,0,220,1,220,220,0,91,12,1,37
0,30,12,0,12612,220,0,12,12,220,0,97,0,31,0,220,0,0,1,220,0,0,31,0,31,12,2216,154,220,356,220,293,30,12,12,2,0,12,0,220,1,31,12,220,12,0,293,0,31,12,1,0,97,0,5,220,31,0,0,0,0,116011,220,220,1,220,12,0,97,12,1,30
0,119,12,0,12613,220,0,12,12,220,0,83,0,0,0,220,0,0,2,220,0,0,210,0,102,12,2216,154,220,356,220,293,102,220,12,2,0,12,0,220,1,120,12,220,12,0,293,0,149,12,1,0,14,0,6,220,75,0,0,0,0,116011,220,220,1,220,12,0,95,12,1,0
0,30,12,0,12620,220,0,12,12,220,0,91,0,26,7,220,0,0,0,220,0,0,27,0,37,12,2216,154,220,356,220,293,30,12,12,2,0,12,0,220,0,198,12,220,12,0,293,0,27,12,0,0,6,0,0,220,27,0,0,0,0,116012,220,220,1,220,12,0,99,12,1,30
0,59,12,0,12621,12,0,12,220,220,0,80,0,229,7,12,0,0,1,220,0,0,201,0,230,12,2216,154,220,356,12,293,67,12,220,0,0,220,0,12,0,229,220,12,220,0,293,0,219,220,0,0,16,0,0,220,194,0,0,0,0,116012,12,220,1,220,12,0,99,12,1,45
0,85,12,0,12622,220,0,12,12,220,0,67,0,72,0,220,0,0,2,220,0,0,38,0,75,12,2216,154,220,356,220,293,89,12,12,2,0,12,0,220,1,72,12,220,12,0,293,0,40,12,0,0,26,0,0,220,38,0,0,0,0,116012,220,220,1,220,12,0,92,12,1,85
0,50,12,0,12614,0,0,220,220,220,0,50,0,84,7,28,0,0,0,220,0,0,231,0,159,220,2216,154,220,356,78,293,159,12,220,2,0,220,0,28,0,50,220,78,220,0,293,0,231,220,0,0,47,0,8,220,231,0,0,0,0,116013,0,220,1,220,220,0,97,12,1,84
0,138,12,0,12615,220,0,12,12,220,0,69,0,167,0,220,0,0,1,220,0,0,138,0,203,12,2216,154,220,356,220,293,180,12,12,2,0,12,0,220,0,177,12,220,12,0,293,0,179,12,0,0,29,0,8,220,125,0,0,0,0,116013,220,220,1,220,12,0,99,12,1,125
0,29,12,0,12616,220,0,12,12,220,0,83,0,30,0,220,0,0,2,220,0,0,105,0,30,12,2216,154,220,356,220,293,29,12,12,2,0,12,0,220,0,30,12,220,12,0,293,0,109,12,0,0,13,0,9,220,107,0,0,0,0,116013,220,220,1,220,12,0,100,12,1,29
0,124,12,0,12617,220,0,12,12,220,0,94,0,42,7,220,0,0,0,220,0,0,124,0,63,12,2216,154,220,356,220,293,63,12,12,2,0,12,0,220,1,124,12,220,12,0,293,0,63,12,1,0,94,0,0,220,42,0,0,0,0,116014,220,220,1,220,12,0,99,12,1,42
0,41,12,0,12618,12,0,220,220,220,0,91,0,216,0,12,0,0,1,220,0,0,47,0,192,220,2216,154,220,356,12,293,61,12,220,2,0,220,0,12,1,238,220,12,220,0,293,0,64,220,1,0,7,0,0,220,48,0,0,0,0,116014,12,220,1,220,220,0,96,12,1,46
0,185,220,0,12619,12,0,12,220,12,0,86,0,214,0,12,0,0,2,12,0,0,47,0,69,12,2216,154,12,356,12,293,58,220,220,0,0,220,0,12,1,187,220,12,220,0,293,0,99,220,1,0,11,0,0,12,79,0,0,0,0,116014,12,12,1,12,12,0,90,220,1,212
0,231,220,0,12632,220,0,12,12,12,0,80,0,33,0,220,0,0,0,12,0,0,151,0,47,12,2216,154,12,356,220,293,231,220,12,2,0,12,0,220,1,58,12,220,12,0,293,0,218,12,1,0,15,0,0,12,177,0,0,0,0,116015,220,12,1,12,12,0,97,220,1,231
0,30,12,0,12633,220,0,12,12,220,0,89,0,31,0,220,0,0,1,220,0,0,82,0,31,12,2216,154,220,356,220,293,30,12,12,2,0,12,0,220,1,31,12,220,12,0,293,0,86,12,1,0,5,0,0,220,83,0,0,0,0,116015,220,220,1,220,12,0,98,12,1,30
0,233,220,0,12634,239,0,220,220,39,0,93,0,232,0,0,0,0,2,0,0,0,130,0,113,220,2216,154,239,356,39,293,152,220,220,2,0,220,0,0,1,241,220,39,220,0,293,0,47,220,1,0,5,0,0,0,34,0,0,0,0,116015,239,39,1,239,220,0,96,220,1,236
0,34,12,0,12629,220,0,12,12,220,0,98,0,57,7,220,0,0,0,220,0,0,33,0,114,12,2216,154,220,356,220,293,127,12,12,2,0,12,0,220,1,33,12,220,12,0,293,0,114,12,1,0,98,0,0,220,57,0,0,0,0,116016,220,220,1,220,12,0,100,12,1,62
0,35,12,0,12630,0,0,220,220,220,0,94,0,232,9,28,0,0,1,220,0,0,242,0,177,220,2216,154,220,356,78,293,73,12,220,2,0,220,0,28,1,242,220,78,220,0,293,0,177,220,1,0,94,0,0,220,232,0,0,0,0,116016,0,220,1,220,220,0,100,12,1,41
0,110,12,0,12631,220,0,12,12,220,0,94,0,196,0,220,0,0,2,220,0,0,110,0,135,12,2216,154,220,356,220,293,135,12,12,2,0,12,0,220,1,110,12,220,12,0,293,0,135,12,1,0,94,0,0,220,196,0,0,0,0,116016,220,220,1,220,12,0,100,12,1,196
0,33,12,0,12623,0,0,220,220,220,0,89,0,162,0,28,0,0,0,220,0,0,230,0,214,220,2216,154,220,356,78,293,56,220,220,2,0,220,0,28,1,107,220,78,220,0,293,0,236,220,1,0,7,0,10,220,233,0,0,0,0,116017,0,220,1,220,220,0,93,12,1,34
0,29,12,0,12624,220,0,12,12,220,0,99,0,29,8,220,0,0,1,220,0,0,29,0,29,12,2216,154,220,356,220,293,29,12,12,2,0,12,0,220,1,29,12,220,12,0,293,0,29,12,1,0,99,0,0,220,29,0,0,0,0,116017,220,220,1,220,12,0,99,12,1,29
