jerseynumber,artificialkey,leaguegoalsprevmatch,isamongtopscorers,leaguegoals,injury,istopscorer,leaguegoalsprevthreematches,reds,yellows,teamid,isamongtopscorersinteam,form,leagueappearances,position,playerid
5,20808,0,0,1,0,0,0,0,0,113002,1,3,0,7,227254
11,20809,0,0,0,0,0,0,0,0,113002,0,3,0,12,257001
17,20810,0,0,0,0,0,0,0,0,113002,0,3,0,13,265340
4,20811,0,0,0,0,0,0,0,0,113002,0,3,0,14,242830
16,20812,0,0,0,0,0,0,0,0,113002,0,3,0,15,263011
22,20813,0,0,0,0,0,0,0,0,113002,0,3,0,16,265249
23,20814,0,0,0,0,0,0,0,0,113002,0,3,0,25,258980
9,20815,0,0,0,0,0,0,0,0,113002,0,3,0,28,257008
10,20816,0,0,0,0,0,0,0,0,113002,0,3,0,28,243404
7,20817,0,0,0,0,0,0,0,0,113002,0,3,0,28,245802
25,20818,0,0,0,0,0,0,0,0,113002,0,3,0,28,265293
13,20819,0,0,0,0,0,0,0,0,113002,0,3,0,28,265856
20,20820,0,0,2,0,0,0,0,0,113002,1,3,0,28,235659
19,20821,0,0,0,0,0,0,0,0,113002,0,3,0,28,256489
27,20822,0,0,0,0,0,0,0,0,113002,0,3,0,28,265333
18,20823,0,0,0,0,0,0,0,0,113002,0,3,0,28,263007
14,20824,0,0,0,0,0,0,0,0,113002,0,3,0,28,270407
12,20825,0,0,0,0,0,0,0,0,113002,0,3,0,28,265247
21,20826,0,0,0,0,0,0,0,0,113002,0,3,0,28,247796
16,20827,0,0,0,0,0,0,0,0,113003,0,3,0,0,246178
5,20828,0,0,0,0,0,0,0,0,113003,0,3,0,3,253469
19,20829,0,0,0,0,0,0,0,0,113003,0,3,0,4,227346
2,20830,0,0,0,0,0,0,0,0,113003,0,3,0,6,265849
13,20831,0,0,0,0,0,0,0,0,113003,0,3,0,7,265674
6,20832,0,0,0,0,0,0,0,0,113003,0,3,0,10,264969
11,20833,0,0,2,0,0,0,0,0,113003,1,3,0,12,227361
8,20834,0,0,0,0,0,0,0,0,113003,0,3,0,13,237197
7,20835,0,0,0,0,0,0,0,0,113003,0,3,0,15,233662
17,20836,0,0,0,0,0,0,0,0,113003,0,3,0,16,261733
12,20837,0,0,0,0,0,0,0,0,113003,0,3,0,25,246272
14,20838,0,0,0,0,0,0,0,0,113003,0,3,0,28,256095
18,20839,0,0,0,0,0,0,0,0,113003,0,3,0,28,276825
4,20840,0,0,0,0,0,0,0,0,113003,0,3,0,28,265092
3,20841,0,0,0,0,0,0,0,0,113003,0,3,0,28,277866
21,20842,0,0,0,0,0,0,0,0,113003,0,3,0,28,264895
20,20843,0,0,0,0,0,0,0,0,113003,0,3,0,28,232202
9,20844,0,0,0,0,0,0,0,0,113003,0,3,0,28,258706
10,20845,0,0,0,0,0,0,0,0,113003,0,3,0,28,245697
15,20846,0,0,0,0,0,0,0,0,113003,0,3,0,28,265975
22,20847,0,0,0,0,0,0,0,0,113003,0,3,0,28,269811
23,20848,0,0,0,0,0,0,0,0,113003,0,3,0,28,256094
1,20849,0,0,0,0,0,0,0,0,113003,0,3,0,28,264865
1,20850,0,0,0,0,0,0,0,0,113004,0,3,0,0,258310
7,20851,0,0,0,0,0,0,0,0,113004,0,3,0,3,247788
3,20852,0,0,0,0,0,0,0,0,113004,0,3,0,4,264934
5,20853,0,0,0,0,0,0,0,0,113004,0,3,0,6,265063
2,20854,0,0,0,0,0,0,0,0,113004,0,3,0,7,265004
9,20855,0,0,0,0,0,0,0,0,113004,0,3,0,9,262093
20,20856,0,0,0,0,0,0,0,0,113004,0,3,0,11,265035
16,20857,0,0,0,0,0,0,0,0,113004,0,3,0,12,239345
19,20858,0,0,0,0,0,0,0,0,113004,0,3,0,16,248822
10,20859,0,0,0,0,0,0,0,0,113004,0,3,0,18,261773
11,20860,0,0,0,0,0,0,0,0,113004,0,3,0,25,244302
6,20861,0,0,0,0,0,0,0,0,113004,0,3,0,28,264925
4,20862,0,0,0,0,0,0,0,0,113004,0,3,0,28,246414
17,20863,0,0,0,0,0,0,0,0,113004,0,3,0,28,270525
13,20864,0,0,0,0,0,0,0,0,113004,0,3,0,28,265034
12,20865,0,0,0,0,0,0,0,0,113004,0,3,0,28,265054
22,20866,0,0,0,0,0,0,0,0,113004,0,3,0,28,261740
15,20867,0,0,0,0,0,0,0,0,113004,0,3,0,28,265025
14,20868,0,0,0,0,0,0,0,0,113004,0,3,0,28,265055
18,20869,0,0,0,0,0,0,0,0,113004,0,3,0,28,264947
21,20870,0,0,0,0,0,0,0,0,113004,0,3,0,28,271860
23,20871,0,0,1,0,0,0,0,0,113004,1,3,0,28,226375
8,20872,0,0,0,0,0,0,0,0,113004,0,3,0,28,247791
1,20873,0,0,0,0,0,0,0,0,113007,0,3,0,0,227368
13,20874,0,0,0,0,0,0,0,0,113007,0,3,0,3,270329
3,20875,0,0,0,0,0,0,0,0,113007,0,3,0,4,273274
4,20876,0,0,0,0,0,0,0,0,113007,0,3,0,6,239756
2,20877,0,0,0,0,0,0,0,0,113007,0,3,0,7,273280
8,20878,0,0,0,0,0,0,0,0,113007,0,3,0,9,265280
7,20879,0,0,0,0,0,0,0,0,113007,0,3,0,11,242896
10,20880,0,0,0,0,0,0,0,0,113007,0,3,0,12,227102
11,20881,0,0,0,0,0,0,0,0,113007,0,3,0,16,227323
18,20882,0,0,0,0,0,0,0,0,113007,0,3,0,18,239761
14,20883,0,0,0,0,0,0,0,0,113007,0,3,0,25,227310
15,20884,0,0,0,0,0,0,0,0,113007,0,3,0,28,73027
21,20885,0,0,0,0,0,0,0,0,113007,0,3,0,28,268475
17,20886,0,0,0,0,0,0,0,0,113007,0,3,0,28,75728
16,20887,0,0,0,0,0,0,0,0,113007,0,3,0,28,273275
12,20888,0,0,0,0,0,0,0,0,113007,0,3,0,28,79219
22,20889,0,0,0,0,0,0,0,0,113007,0,3,0,28,227369
23,20890,0,0,0,0,0,0,0,0,113007,0,3,0,28,279866
19,20891,0,0,0,0,0,0,0,0,113007,0,3,0,28,266254
9,20892,0,0,0,0,0,0,0,0,113007,0,3,0,28,245821
24,20893,0,0,0,0,0,0,0,0,113007,0,3,0,28,264233
5,20894,0,0,0,0,0,0,0,0,113007,0,3,0,28,265421
20,20895,0,0,0,0,0,0,0,0,113007,0,3,0,28,75726
12,20896,0,0,0,0,0,0,0,0,113008,0,3,0,0,246152
2,20897,0,0,0,0,0,0,0,0,113008,0,3,0,3,80053
14,20898,0,0,0,0,0,0,0,0,113008,0,3,0,4,80230
13,20899,0,0,1,0,0,0,0,0,113008,1,3,0,6,226979
5,20900,0,0,0,0,0,0,0,0,113008,0,3,0,7,266939
16,20901,0,0,0,0,0,0,0,0,113008,0,3,0,9,263964
15,20902,0,0,0,0,0,0,0,0,113008,0,3,0,11,247477
19,20903,0,0,0,0,0,0,0,0,113008,0,3,0,12,241491
18,20904,0,0,0,0,0,0,0,0,113008,0,3,0,16,227013
17,20905,0,0,0,0,0,0,0,0,113008,0,3,0,18,85272
11,20906,0,0,0,0,0,0,0,0,113008,0,3,0,25,233364
20,20907,0,0,0,0,0,0,0,0,113008,0,3,0,28,263966
4,20908,0,0,0,0,0,0,0,0,113008,0,3,0,28,272114
22,20909,0,0,0,0,0,0,0,0,113008,0,3,0,28,76312
3,20910,0,0,0,0,0,0,0,0,113008,0,3,0,28,85270
1,20911,0,0,0,0,0,0,0,0,113008,0,3,0,28,243379
10,20912,0,0,0,0,0,0,0,0,113008,0,3,0,28,74404
6,20913,0,0,0,0,0,0,0,0,113008,0,3,0,28,85271
23,20914,0,0,0,0,0,0,0,0,113008,0,3,0,28,264058
7,20915,0,0,0,0,0,0,0,0,113008,0,3,0,28,279885
21,20916,0,0,0,0,0,0,0,0,113008,0,3,0,28,275940
8,20917,0,0,0,0,0,0,0,0,113008,0,3,0,28,77576
9,20918,0,0,0,0,0,0,0,0,113008,0,3,0,28,81456
1,20919,0,0,0,0,0,0,0,0,113009,0,3,0,0,267212
23,20920,0,0,0,0,0,0,0,0,113009,0,3,0,3,248343
4,20921,0,0,0,0,0,0,0,0,113009,0,3,0,4,267382
14,20922,0,0,0,0,0,0,0,0,113009,0,3,0,6,232074
3,20923,0,0,0,0,0,0,0,0,113009,0,3,0,7,279811
17,20924,0,0,0,0,0,0,0,0,113009,0,3,0,9,267217
15,20925,0,0,0,0,0,0,0,0,113009,0,3,0,11,279699
2,20926,0,0,0,0,0,0,0,0,113009,0,3,0,12,266928
21,20927,0,0,0,0,0,0,0,0,113009,0,3,0,16,273466
10,20928,0,0,3,0,0,0,0,0,113009,1,3,0,18,231432
7,20929,0,0,0,0,0,0,0,0,113009,0,3,0,25,262330
11,20930,0,0,0,0,0,0,0,0,113009,0,3,0,28,264012
16,20931,0,0,0,0,0,0,0,0,113009,0,3,0,28,232075
9,20932,0,0,0,0,0,0,0,0,113009,0,3,0,28,232073
12,20933,0,0,0,0,0,0,0,0,113009,0,3,0,28,244045
18,20934,0,0,0,0,0,0,0,0,113009,0,3,0,28,272994
13,20935,0,0,1,0,0,0,0,0,113009,1,3,0,28,236640
8,20936,0,0,0,0,0,0,0,0,113009,0,3,0,28,271040
5,20937,0,0,0,0,0,0,0,0,113009,0,3,0,28,267261
6,20938,0,0,0,0,0,0,0,0,113009,0,3,0,28,273468
20,20939,0,0,0,0,0,0,0,0,113009,0,3,0,28,71527
19,20940,0,0,0,0,0,0,0,0,113009,0,3,0,28,267223
22,20941,0,0,0,0,0,0,0,0,113009,0,3,0,28,267200
21,20942,0,0,0,0,0,0,0,0,113010,0,3,0,0,278967
13,20943,0,0,0,0,0,0,0,0,113010,0,3,0,3,227466
4,20944,0,0,0,0,0,0,0,0,113010,0,3,0,4,241224
14,20945,0,0,0,0,0,0,0,0,113010,0,3,0,6,227453
20,20946,0,0,0,0,0,0,0,0,113010,0,3,0,7,272522
8,20947,0,0,0,0,0,0,0,0,113010,0,3,0,9,256840
16,20948,0,0,0,0,0,0,0,0,113010,0,3,0,11,227455
23,20949,0,0,0,0,0,0,0,0,113010,0,3,0,12,272524
11,20950,0,0,0,0,0,0,0,0,113010,0,3,0,16,246059
6,20951,0,0,0,0,0,0,0,0,113010,0,3,0,18,82278
9,20952,0,1,18,0,0,0,0,0,113010,1,3,0,25,227457
10,20953,0,0,0,0,0,0,0,0,113010,0,3,0,28,267237
17,20954,0,0,0,0,0,0,0,0,113010,0,3,0,28,77219
7,20955,0,0,0,0,0,0,0,0,113010,0,3,0,28,228724
25,20956,0,0,0,0,0,0,0,0,113010,0,3,0,28,278968
1,20957,0,0,0,0,0,0,0,0,113010,0,3,0,28,77203
3,20958,0,0,0,0,0,0,0,0,113010,0,3,0,28,84407
2,20959,0,0,0,0,0,0,0,0,113010,0,3,0,28,273470
19,20960,0,0,0,0,0,0,0,0,113010,0,3,0,28,261091
5,20961,0,0,0,0,0,0,0,0,113010,0,3,0,28,83734
12,20962,0,0,0,0,0,0,0,0,113010,0,3,0,28,242807
24,20963,0,0,0,0,0,0,0,0,113010,0,3,0,28,264627
22,20964,0,0,0,0,0,0,0,0,113010,0,3,0,28,79196
1,20965,0,0,0,0,0,0,0,0,113011,0,3,0,0,258680
2,20966,0,0,0,0,0,0,0,0,113011,0,3,0,3,253417
3,20967,0,0,0,0,0,0,0,0,113011,0,3,0,4,265408
20,20968,0,0,0,0,0,0,0,0,113011,0,3,0,6,233756
11,20969,0,0,0,0,0,0,0,0,113011,0,3,0,7,267530
17,20970,0,0,0,0,0,0,0,0,113011,0,3,0,23,244064
14,20971,0,0,0,0,0,0,0,0,113011,0,3,0,13,233852
21,20972,0,0,0,0,0,0,0,0,113011,0,3,0,14,265536
10,20973,0,0,9,0,0,0,0,0,113011,1,3,0,15,233751
7,20974,0,0,0,0,0,0,0,0,113011,0,3,0,27,240717
5,20975,0,0,0,0,0,0,0,0,113011,0,3,0,25,267531
19,20976,0,0,0,0,0,0,0,0,113011,0,3,0,28,276285
18,20977,0,0,0,0,0,0,0,0,113011,0,3,0,28,264875
4,20978,0,0,0,0,0,0,0,0,113011,0,3,0,28,75108
22,20979,0,0,0,0,0,0,0,0,113011,0,3,0,28,75721
16,20980,0,0,0,0,0,0,0,0,113011,0,3,0,28,244058
6,20981,0,0,0,0,0,0,0,0,113011,0,3,0,28,240714
12,20982,0,0,0,0,0,0,0,0,113011,0,3,0,28,273205
15,20983,0,0,0,0,0,0,0,0,113011,0,3,0,28,244059
9,20984,0,1,26,0,1,0,0,0,113011,1,3,0,28,233746
23,20985,0,0,0,0,0,0,0,0,113011,0,3,0,28,79232
25,20986,0,0,0,0,0,0,0,0,113011,0,3,0,28,76201
26,20987,0,0,0,0,0,0,0,0,113011,0,3,0,28,277815
13,20988,0,0,0,0,0,0,0,0,113012,0,3,0,0,268942
2,20989,0,0,0,0,0,0,0,0,113012,0,3,0,3,253436
5,20990,0,0,0,0,0,0,0,0,113012,0,3,0,4,271944
6,20991,0,0,0,0,0,0,0,0,113012,0,3,0,6,236479
7,20992,0,0,0,0,0,0,0,0,113012,0,3,0,7,262457
8,20993,0,0,0,0,0,0,0,0,113012,0,3,0,10,237288
14,20994,0,0,0,0,0,0,0,0,113012,0,3,0,23,271446
12,20995,0,0,0,0,0,0,0,0,113012,0,3,0,13,237289
11,20996,0,0,5,0,0,0,0,0,113012,1,3,0,15,227203
20,20997,0,0,0,0,0,0,0,0,113012,0,3,0,27,262531
22,20998,0,0,0,0,0,0,0,0,113012,0,3,0,25,277452
26,20999,0,0,0,0,0,0,0,0,113012,0,3,0,28,241667
21,21000,0,0,0,0,0,0,0,0,113012,0,3,0,28,272094
24,21001,0,0,3,0,0,0,0,0,113012,1,3,0,28,227190
15,21002,0,0,0,0,0,0,0,0,113012,0,3,0,28,266949
1,21003,0,0,0,0,0,0,0,0,113012,0,3,0,28,258789
19,21004,0,0,0,0,0,0,0,0,113012,0,3,0,28,264725
17,21005,0,0,0,0,0,0,0,0,113012,0,3,0,28,278194
10,21006,0,0,0,0,0,0,0,0,113012,0,3,0,28,259372
18,21007,0,0,0,0,0,0,0,0,113012,0,3,0,28,269404
3,21008,0,0,0,0,0,0,0,0,113012,0,3,0,28,268941
16,21009,0,0,0,0,0,0,0,0,113012,0,3,0,28,78357
23,21010,0,0,0,0,0,0,0,0,113012,0,3,0,28,272212
1,21011,0,0,0,0,0,0,0,0,113984,0,3,0,0,245871
5,21012,0,0,0,0,0,0,0,0,113984,0,3,0,4,245877
15,21013,0,0,0,0,0,0,0,0,113984,0,3,0,5,268486
12,21014,0,0,0,0,0,0,0,0,113984,0,3,0,6,246967
22,21015,0,0,0,0,0,0,0,0,113984,0,3,0,9,245882
8,21016,0,0,0,0,0,0,0,0,113984,0,3,0,11,267374
4,21017,0,0,0,0,0,0,0,0,113984,0,3,0,12,266393
10,21018,0,0,0,0,0,0,0,0,113984,0,3,0,16,265274
9,21019,0,0,0,0,0,0,0,0,113984,0,3,0,18,245879
19,21020,0,0,0,0,0,0,0,0,113984,0,3,0,24,273387
20,21021,0,0,0,0,0,0,0,0,113984,0,3,0,26,265277
18,21022,0,0,0,0,0,0,0,0,113984,0,3,0,28,84683
14,21023,0,0,0,0,0,0,0,0,113984,0,3,0,28,85283
13,21024,0,0,0,0,0,0,0,0,113984,0,3,0,28,265315
6,21025,0,0,0,0,0,0,0,0,113984,0,3,0,28,245889
7,21026,0,0,0,0,0,0,0,0,113984,0,3,0,28,258979
24,21027,0,0,0,0,0,0,0,0,113984,0,3,0,28,268487
3,21028,0,0,0,0,0,0,0,0,113984,0,3,0,28,273391
2,21029,0,0,0,0,0,0,0,0,113984,0,3,0,28,79208
16,21030,0,0,0,0,0,0,0,0,113984,0,3,0,28,276380
21,21031,0,0,0,0,0,0,0,0,113984,0,3,0,28,266451
23,21032,0,0,0,0,0,0,0,0,113984,0,3,0,28,79883
11,21033,0,0,0,0,0,0,0,0,113984,0,3,0,28,85285
1,21034,0,0,0,0,0,0,0,0,113996,0,3,0,0,248785
4,21035,0,0,0,0,0,0,0,0,113996,0,3,0,3,78900
13,21036,0,0,0,0,0,0,0,0,113996,0,3,0,4,269680
6,21037,0,0,0,0,0,0,0,0,113996,0,3,0,6,246364
3,21038,0,0,0,0,0,0,0,0,113996,0,3,0,7,246361
18,21039,0,0,0,0,0,0,0,0,113996,0,3,0,12,75714
8,21040,0,0,0,0,0,0,0,0,113996,0,3,0,13,269678
22,21041,0,0,0,0,0,0,0,0,113996,0,3,0,15,80055
10,21042,0,0,0,0,0,0,0,0,113996,0,3,0,16,75715
19,21043,0,0,0,0,0,0,0,0,113996,0,3,0,24,75546
24,21044,0,0,0,0,0,0,0,0,113996,0,3,0,26,246359
11,21045,0,0,0,0,0,0,0,0,113996,0,3,0,28,248789
5,21046,0,0,0,0,0,0,0,0,113996,0,3,0,28,83107
2,21047,0,0,0,0,0,0,0,0,113996,0,3,0,28,246366
14,21048,0,0,0,0,0,0,0,0,113996,0,3,0,28,72810
12,21049,0,0,0,0,0,0,0,0,113996,0,3,0,28,276599
9,21050,0,0,0,0,0,0,0,0,113996,0,3,0,28,82398
21,21051,0,0,0,0,0,0,0,0,113996,0,3,0,28,84405
7,21052,0,0,0,0,0,0,0,0,113996,0,3,0,28,80059
20,21053,0,0,0,0,0,0,0,0,113996,0,3,0,28,246377
15,21054,0,0,0,0,0,0,0,0,113996,0,3,0,28,72865
23,21055,0,0,0,0,0,0,0,0,113996,0,3,0,28,276568
17,21056,0,0,0,0,0,0,0,0,113996,0,3,0,28,72828
1,21057,0,0,0,0,0,0,0,0,115362,0,3,0,0,273167
4,21058,0,0,0,0,0,0,0,0,115362,0,3,0,4,79937
5,21059,0,0,0,0,0,0,0,0,115362,0,3,0,5,265244
11,21060,0,0,0,0,0,0,0,0,115362,0,3,0,6,271347
3,21061,0,0,0,0,0,0,0,0,115362,0,3,0,9,266941
8,21062,0,0,0,0,0,0,0,0,115362,0,3,0,11,266601
17,21063,0,0,0,0,0,0,0,0,115362,0,3,0,12,273010
18,21064,0,0,0,0,0,0,0,0,115362,0,3,0,16,265024
10,21065,0,0,0,0,0,0,0,0,115362,0,3,0,18,259287
19,21066,0,0,0,0,0,0,0,0,115362,0,3,0,24,273178
9,21067,0,0,0,0,0,0,0,0,115362,0,3,0,26,273099
21,21068,0,0,0,0,0,0,0,0,115362,0,3,0,28,273179
23,21069,0,0,0,0,0,0,0,0,115362,0,3,0,28,264980
15,21070,0,0,0,0,0,0,0,0,115362,0,3,0,28,276284
6,21071,0,0,0,0,0,0,0,0,115362,0,3,0,28,265012
22,21072,0,0,0,0,0,0,0,0,115362,0,3,0,28,85312
14,21073,0,0,0,0,0,0,0,0,115362,0,3,0,28,273169
12,21074,0,0,0,0,0,0,0,0,115362,0,3,0,28,273173
7,21075,0,0,0,0,0,0,0,0,115362,0,3,0,28,273171
20,21076,0,0,0,0,0,0,0,0,115362,0,3,0,28,73014
16,21077,0,0,0,0,0,0,0,0,115362,0,3,0,28,79946
2,21078,0,0,0,0,0,0,0,0,115362,0,3,0,28,266963
13,21079,0,0,0,0,0,0,0,0,115362,0,3,0,28,273175
1,21080,0,0,0,0,0,0,0,0,115682,0,3,0,0,261848
2,21081,0,0,0,0,0,0,0,0,115682,0,3,0,3,261858
19,21082,0,0,0,0,0,0,0,0,115682,0,3,0,4,261853
15,21083,0,0,0,0,0,0,0,0,115682,0,3,0,6,261829
5,21084,0,0,0,0,0,0,0,0,115682,0,3,0,7,261833
11,21085,0,0,0,0,0,0,0,0,115682,0,3,0,13,261835
4,21086,0,0,0,0,0,0,0,0,115682,0,3,0,14,261845
6,21087,0,0,0,0,0,0,0,0,115682,0,3,0,15,261843
20,21088,0,0,0,0,0,0,0,0,115682,0,3,0,18,261855
10,21089,0,0,0,0,0,0,0,0,115682,0,3,0,24,261852
16,21090,0,0,0,0,0,0,0,0,115682,0,3,0,26,261837
23,21091,0,0,0,0,0,0,0,0,115682,0,3,0,28,261849
8,21092,0,0,0,0,0,0,0,0,115682,0,3,0,28,261838
14,21093,0,0,0,0,0,0,0,0,115682,0,3,0,28,261830
9,21094,0,0,0,0,0,0,0,0,115682,0,3,0,28,261831
12,21095,0,0,0,0,0,0,0,0,115682,0,3,0,28,261834
21,21096,0,0,0,0,0,0,0,0,115682,0,3,0,28,261844
18,21097,0,0,0,0,0,0,0,0,115682,0,3,0,28,261842
17,21098,0,0,0,0,0,0,0,0,115682,0,3,0,28,263479
13,21099,0,0,0,0,0,0,0,0,115682,0,3,0,28,261841
7,21100,0,0,0,0,0,0,0,0,115682,0,3,0,28,268470
3,21101,0,0,0,0,0,0,0,0,115682,0,3,0,28,275929
22,21102,0,0,0,0,0,0,0,0,115682,0,3,0,28,79204
1,21103,0,0,0,0,0,0,0,0,116428,0,3,0,0,266553
18,21104,0,0,0,0,0,0,0,0,116428,0,3,0,3,269657
4,21105,0,0,0,0,0,0,0,0,116428,0,3,0,4,264886
6,21106,0,0,0,0,0,0,0,0,116428,0,3,0,6,269661
19,21107,0,0,0,0,0,0,0,0,116428,0,3,0,7,279524
16,21108,0,0,0,0,0,0,0,0,116428,0,3,0,10,277544
23,21109,0,0,0,0,0,0,0,0,116428,0,3,0,23,266384
8,21110,0,0,0,0,0,0,0,0,116428,0,3,0,13,264932
7,21111,0,0,0,0,0,0,0,0,116428,0,3,0,15,264891
14,21112,0,0,0,0,0,0,0,0,116428,0,3,0,27,273211
3,21113,0,0,0,0,0,0,0,0,116428,0,3,0,25,279523
10,21114,0,0,0,0,0,0,0,0,116428,0,3,0,28,265300
5,21115,0,0,0,0,0,0,0,0,116428,0,3,0,28,76199
2,21116,0,0,0,0,0,0,0,0,116428,0,3,0,28,273210
20,21117,0,0,0,0,0,0,0,0,116428,0,3,0,28,266945
12,21118,0,0,0,0,0,0,0,0,116428,0,3,0,28,269655
17,21119,0,0,0,0,0,0,0,0,116428,0,3,0,28,269665
21,21120,0,0,0,0,0,0,0,0,116428,0,3,0,28,273207
15,21121,0,0,0,0,0,0,0,0,116428,0,3,0,28,79116
22,21122,0,0,0,0,0,0,0,0,116428,0,3,0,28,271301
11,21123,0,0,0,0,0,0,0,0,116428,0,3,0,28,85330
9,21124,0,0,0,0,0,0,0,0,116428,0,3,0,28,273215
13,21125,0,0,0,0,0,0,0,0,116428,0,3,0,28,279527
1,21126,0,0,0,0,0,0,0,0,131124,0,3,0,0,72795
5,21127,0,0,0,0,0,0,0,0,131124,0,3,0,3,265286
19,21128,0,0,0,0,0,0,0,0,131124,0,3,0,4,80054
3,21129,0,0,0,0,0,0,0,0,131124,0,3,0,6,72788
16,21130,0,0,0,0,0,0,0,0,131124,0,3,0,7,75550
13,21131,0,0,0,0,0,0,0,0,131124,0,3,0,12,72791
4,21132,0,0,0,0,0,0,0,0,131124,0,3,0,13,275925
20,21133,0,0,0,0,0,0,0,0,131124,0,3,0,15,266598
9,21134,0,0,0,0,0,0,0,0,131124,0,3,0,16,72787
21,21135,0,0,0,0,0,0,0,0,131124,0,3,0,18,72764
26,21136,0,0,0,0,0,0,0,0,131124,0,3,0,25,72798
8,21137,0,0,0,0,0,0,0,0,131124,0,3,0,28,277966
2,21138,0,0,0,0,0,0,0,0,131124,0,3,0,28,72797
6,21139,0,0,0,0,0,0,0,0,131124,0,3,0,28,72763
10,21140,0,0,0,0,0,0,0,0,131124,0,3,0,28,75390
23,21141,0,0,0,0,0,0,0,0,131124,0,3,0,28,265267
17,21142,0,0,0,0,0,0,0,0,131124,0,3,0,28,269131
22,21143,0,0,0,0,0,0,0,0,131124,0,3,0,28,277963
14,21144,0,0,0,0,0,0,0,0,131124,0,3,0,28,72792
18,21145,0,0,0,0,0,0,0,0,131124,0,3,0,28,273818
12,21146,0,0,0,0,0,0,0,0,131124,0,3,0,28,85282
15,21147,0,0,0,0,0,0,0,0,131124,0,3,0,28,77579
7,21148,0,0,0,0,0,0,0,0,131124,0,3,0,28,75717
1,21149,0,0,0,0,0,0,0,0,131877,0,3,0,0,269805
3,21150,0,0,0,0,0,0,0,0,131877,0,3,0,3,74401
5,21151,0,0,0,0,0,0,0,0,131877,0,3,0,4,275895
4,21152,0,0,0,0,0,0,0,0,131877,0,3,0,6,264884
2,21153,0,0,0,0,0,0,0,0,131877,0,3,0,7,271788
23,21154,0,0,0,0,0,0,0,0,131877,0,3,0,9,265082
11,21155,0,0,0,0,0,0,0,0,131877,0,3,0,11,264954
18,21156,0,0,0,0,0,0,0,0,131877,0,3,0,12,73677
14,21157,0,0,0,0,0,0,0,0,131877,0,3,0,16,264982
8,21158,0,0,0,0,0,0,0,0,131877,0,3,0,18,264971
9,21159,0,0,0,0,0,0,0,0,131877,0,3,0,25,241846
17,21160,0,0,0,0,0,0,0,0,131877,0,3,0,28,80036
6,21161,0,0,0,0,0,0,0,0,131877,0,3,0,28,269145
7,21162,0,0,0,0,0,0,0,0,131877,0,3,0,28,265017
24,21163,0,0,0,0,0,0,0,0,131877,0,3,0,28,83473
12,21164,0,0,0,0,0,0,0,0,131877,0,3,0,28,78462
16,21165,0,0,0,0,0,0,0,0,131877,0,3,0,28,276765
19,21166,0,0,0,0,0,0,0,0,131877,0,3,0,28,277278
15,21167,0,0,0,0,0,0,0,0,131877,0,3,0,28,79183
10,21168,0,0,0,0,0,0,0,0,131877,0,3,0,28,265102
22,21169,0,0,0,0,0,0,0,0,131877,0,3,0,28,70733
20,21170,0,0,0,0,0,0,0,0,131877,0,3,0,28,75021
13,21171,0,0,0,0,0,0,0,0,131877,0,3,0,28,75063
13,21172,0,0,0,0,0,0,0,0,111629,0,3,0,0,253065
12,21173,0,0,0,0,0,0,0,0,111629,0,3,0,3,247631
4,21174,0,0,0,0,0,0,0,0,111629,0,3,0,4,253669
6,21175,0,0,0,0,0,0,0,0,111629,0,3,0,6,231520
5,21176,0,0,2,0,0,0,0,0,111629,1,3,0,7,271396
11,21177,0,0,0,0,0,0,0,0,111629,0,3,0,23,248289
23,21178,0,0,0,0,0,0,0,0,111629,0,3,0,13,248177
21,21179,0,0,1,0,0,0,0,0,111629,0,3,0,14,252088
25,21180,0,0,2,0,0,0,0,0,111629,1,3,0,15,253508
29,21181,0,0,1,0,0,0,0,0,111629,0,3,0,27,248178
9,21182,0,0,0,0,0,0,0,0,111629,0,3,0,25,83814
17,21183,0,0,5,0,0,0,0,0,111629,1,3,0,28,248315
74,21184,0,0,0,0,0,0,0,0,111629,0,3,0,28,79842
82,21185,0,0,4,0,0,0,0,0,111629,1,3,0,28,278694
3,21186,0,0,0,0,0,0,0,0,111629,0,3,0,28,248327
24,21187,0,0,0,0,0,0,0,0,111629,0,3,0,28,248246
15,21188,0,0,2,0,0,0,0,0,111629,1,3,0,28,259560
8,21189,0,0,0,0,0,0,0,0,111629,0,3,0,28,79970
10,21190,0,0,0,0,0,0,0,0,111629,0,3,0,28,248272
77,21191,0,0,0,0,0,0,0,0,111629,0,3,0,28,84062
27,21192,0,0,0,0,0,0,0,0,111629,0,3,0,28,277580
16,21193,0,0,0,0,0,0,0,0,111629,0,3,0,28,79716
14,21194,0,0,4,0,0,0,0,0,111629,1,3,0,28,72805
31,21195,0,0,0,0,0,0,0,0,111629,0,3,0,29,79712
30,21196,0,0,0,0,0,0,0,0,111629,0,3,0,29,278692
84,21197,0,0,0,0,0,0,0,0,111629,0,3,0,29,70794
90,21198,0,0,0,0,0,0,0,0,111629,0,3,0,29,84291
1,21199,0,0,0,0,0,0,0,0,111633,0,3,0,0,73265
20,21200,0,0,0,0,0,0,0,0,111633,0,3,0,3,264486
35,21201,0,0,0,0,0,0,0,0,111633,0,3,0,4,84003
3,21202,0,0,0,0,0,0,0,0,111633,0,3,0,6,80306
6,21203,0,0,0,0,0,0,0,0,111633,0,3,0,7,277566
10,21204,0,0,0,0,0,0,0,0,111633,0,3,0,12,84001
