playerid41,playerid42,playerid46,playerid45,playerid35,playerid18,playerid33,playerid9,captainid,playerid37,playerid31,playerid13,playerid30,playerid47,playerid43,playerid34,freekicktakerid,playerid0,playerid17,playerid39,playerid3,playerid7,playerid16,playerid4,playerid6,playerid38,playerid15,playerid2,rightfreekicktakerid,playerid12,playerid48,playerid36,playerid8,playerid32,leftfreekicktakerid,longkicktakerid,playerid11,customsub1in,customsub2out,playerid28,customsub0in,playerid19,playerid26,customsub2in,playerid44,playerid51,rightcornerkicktakerid,playerid40,playerid22,playerid23,penaltytakerid,playerid20,playerid24,playerid27,teamid,playerid50,playerid29,customsub0out,playerid10,customsub1out,playerid49,playerid5,playerid25,leftcornerkicktakerid,playerid14,playerid21,playerid1
-1,-1,-1,-1,-1,230378,-1,230519,230168,-1,-1,236175,-1,-1,-1,-1,230519,230168,230314,-1,230215,230294,230389,230256,230457,-1,230344,230528,230519,230479,-1,-1,230291,-1,230519,230519,230281,-1,-1,-1,-1,230471,-1,-1,-1,-1,230256,-1,-1,-1,230294,-1,-1,-1,112472,-1,-1,-1,230510,-1,-1,230251,-1,230256,230253,-1,230360
-1,-1,-1,-1,-1,279228,-1,235133,229459,-1,-1,252466,-1,-1,-1,-1,229459,239573,185172,-1,73386,79972,74329,244576,229459,-1,242264,278804,229459,237382,-1,-1,70163,-1,229459,229459,256119,-1,-1,220829,-1,277599,276798,-1,-1,-1,229459,-1,189558,278334,270098,271583,75170,274721,112493,-1,-1,-1,270098,-1,-1,213994,83089,229459,75558,72839,72916
-1,-1,-1,-1,-1,74080,-1,277665,268753,-1,-1,73973,-1,-1,-1,-1,268756,233691,205659,-1,74020,268753,169115,203780,72790,-1,73138,268697,268756,231137,-1,-1,268756,-1,268756,268756,268759,-1,-1,-1,-1,220504,70247,-1,-1,-1,268756,-1,81309,81603,268756,278321,74724,196889,112494,-1,-1,-1,276572,-1,-1,264392,238282,268756,277872,75645,219759
-1,-1,-1,-1,-1,263258,-1,245812,201081,-1,-1,262260,-1,-1,-1,-1,257666,78554,235274,-1,222164,250970,260981,257666,239731,-1,278086,78558,257666,221791,-1,-1,263081,-1,257666,257666,273592,-1,-1,-1,-1,244110,-1,-1,-1,-1,257666,-1,78560,78559,245812,232550,-1,-1,112510,-1,-1,-1,271101,-1,-1,252225,-1,257666,248107,78564,201081
-1,-1,-1,-1,-1,253122,-1,276600,251994,-1,-1,273663,-1,-1,-1,-1,246112,259872,246881,-1,258687,268484,273560,217585,277664,-1,75211,258728,246112,279919,-1,-1,246112,-1,246112,246112,275641,-1,-1,-1,-1,255140,-1,-1,-1,-1,246112,-1,277944,245238,255461,270698,76845,-1,112513,-1,-1,-1,255461,-1,-1,264188,77733,246112,263837,263734,251994
-1,-1,-1,-1,-1,270585,-1,261032,229327,-1,-1,78989,-1,-1,-1,-1,269099,71515,250817,-1,268010,263566,258468,269099,75896,-1,223818,256449,269099,212692,-1,-1,78991,-1,269099,269099,241454,-1,-1,-1,-1,279767,78993,-1,-1,-1,261032,-1,246957,259317,227558,257293,72891,-1,112516,-1,-1,-1,227558,-1,-1,229327,234935,261032,78990,72169,239875
-1,-1,-1,-1,-1,236679,-1,238704,224599,-1,269115,226197,77925,-1,-1,-1,238704,224599,241327,-1,241328,239609,224690,243100,224631,-1,224604,200741,238704,70832,-1,-1,240131,77926,238704,240131,77924,-1,-1,79988,-1,221445,272559,-1,-1,-1,238704,-1,257523,222729,240131,231954,224624,79974,112540,-1,71393,-1,254894,-1,-1,261946,222621,238704,77922,200672,247197
-1,-1,-1,-1,83866,256791,71315,240280,212778,-1,76379,239962,199183,-1,-1,83871,240280,199259,252662,-1,212778,238577,212347,222592,232232,-1,71639,212776,240280,71638,-1,228526,255245,228176,240280,240280,84163,-1,-1,273816,-1,71411,273815,-1,-1,-1,240280,-1,235836,83870,240280,76380,191979,83872,112555,-1,252428,-1,83869,-1,-1,233711,71688,240280,71455,71689,227791
-1,-1,-1,-1,84220,233552,84218,83530,231942,85170,84217,254914,84221,-1,-1,84223,231942,203004,252427,-1,83504,278595,71369,231946,247844,-1,274422,247689,231942,227982,-1,84222,210544,84216,231942,231942,221756,-1,-1,80198,-1,233284,71196,-1,-1,-1,231942,-1,245075,239811,210544,252952,76834,76837,112558,-1,71200,-1,243321,-1,-1,231942,214931,231942,246345,258391,244837
-1,-1,-1,-1,-1,81948,-1,240744,240744,-1,-1,83955,-1,-1,-1,-1,240744,213536,277189,-1,224921,248870,70442,264085,236298,-1,83744,83770,240744,71618,-1,-1,236800,-1,248870,240744,74438,-1,-1,-1,-1,79890,-1,-1,-1,-1,240744,-1,203137,78207,240744,221664,83365,-1,112606,-1,-1,-1,274841,-1,-1,262740,79892,240744,77464,77663,246849
-1,-1,-1,-1,-1,213871,-1,81707,233105,-1,-1,81716,-1,-1,-1,-1,201290,193186,218299,-1,233105,242351,81705,203224,221931,-1,235055,205618,201290,278154,-1,-1,201290,-1,201290,201290,224600,-1,-1,81722,-1,81719,81714,-1,-1,-1,242351,-1,273895,236995,256344,239284,81723,81706,112638,-1,81718,-1,256344,-1,-1,263513,81645,242351,258573,240186,238569
-1,-1,-1,-1,-1,276044,-1,232514,215356,-1,-1,232517,-1,-1,-1,-1,223842,259780,259944,-1,213311,256184,254185,265446,261970,-1,253874,253602,223842,225590,-1,-1,241189,-1,215356,215356,224161,-1,-1,-1,-1,279075,-1,-1,-1,-1,223842,-1,75412,71876,215356,83068,278788,-1,112659,-1,-1,-1,215356,-1,-1,223842,-1,223842,254184,254374,76145
-1,-1,-1,-1,-1,247150,-1,223097,215251,-1,-1,269889,-1,-1,-1,-1,226604,215251,75583,-1,217196,226604,276107,77972,278452,-1,263556,214990,226604,258289,-1,-1,77029,-1,77029,223097,75729,-1,-1,-1,-1,273964,80522,-1,-1,-1,223097,-1,255373,80119,260140,77965,78171,244950,112670,-1,-1,-1,260140,-1,-1,267626,277947,226604,229015,76469,244757
-1,-1,-1,-1,-1,274521,74782,263502,264365,-1,74776,274122,78267,-1,-1,76991,263502,243476,76483,-1,264365,242002,235966,267795,76488,-1,253264,76861,263502,233372,-1,-1,269599,267621,263502,264365,242019,-1,-1,247366,-1,235987,74783,-1,-1,-1,263502,-1,269620,252192,241025,253908,74777,83624,112689,-1,246868,-1,241025,-1,-1,74855,279840,263502,77051,215054,274736
-1,-1,-1,-1,-1,71231,-1,221661,248257,-1,-1,267902,-1,-1,-1,-1,229201,214703,76301,-1,238837,248258,256042,213591,248257,-1,232194,254989,229201,238815,-1,-1,71738,-1,229201,229201,184252,-1,-1,-1,-1,248259,75245,-1,-1,-1,229201,-1,71718,85092,229201,71932,85093,-1,112705,-1,-1,-1,71441,-1,-1,229201,71719,229201,71442,255944,71443
-1,-1,-1,-1,-1,215026,253953,274408,153060,-1,74842,78185,247400,-1,-1,-1,261351,215048,278469,-1,153060,266310,214772,261351,278745,-1,255144,77375,274408,211489,-1,-1,226798,74847,261351,153060,223099,-1,-1,241005,-1,269132,83213,-1,-1,-1,274408,-1,83082,83593,260030,273909,279172,70898,112713,-1,71944,-1,260030,-1,-1,264733,83385,274408,222378,74843,70670
-1,-1,-1,-1,-1,70864,198145,217809,246696,-1,232535,252240,85331,-1,-1,232278,225878,217805,193241,-1,255333,84681,84680,233476,253251,-1,274262,246696,225878,199151,-1,-1,225878,227772,225878,225878,221955,-1,-1,70956,-1,251243,83763,-1,-1,-1,225878,-1,260135,78198,217809,240801,277781,77977,112716,-1,82246,-1,246145,-1,-1,234037,237203,225878,277786,230865,245247
-1,-1,-1,-1,-1,262133,-1,213969,72454,-1,-1,76571,-1,-1,-1,-1,213969,219854,258056,-1,245070,247085,81337,270683,251257,-1,232114,223069,213969,72456,-1,-1,72454,-1,213969,213969,225310,-1,-1,-1,-1,235218,-1,-1,-1,-1,213969,-1,80474,72457,237355,186122,-1,-1,112764,-1,-1,-1,237355,-1,-1,234487,-1,213969,240334,200841,253445
-1,-1,-1,-1,-1,73453,-1,271057,271057,-1,-1,77103,83709,-1,-1,-1,70971,240834,236046,-1,248278,229453,71781,218936,277811,-1,76992,253350,70971,74093,-1,-1,70971,-1,70971,70971,80154,-1,-1,81348,-1,278814,74578,-1,-1,-1,229453,-1,222461,80155,258526,279514,78312,80536,112809,-1,83994,-1,258526,-1,-1,240685,79506,70971,75751,274442,277322
-1,-1,-1,-1,-1,274974,-1,183895,183895,-1,-1,274998,260918,-1,-1,-1,257866,247506,247448,-1,252700,236935,277302,268009,241783,-1,246354,72905,257866,79886,-1,-1,268330,-1,257866,257866,253755,-1,-1,77489,-1,85248,83060,-1,-1,-1,257866,-1,246047,84066,257866,70444,279712,78205,112828,-1,82889,-1,257866,-1,-1,230888,82879,183895,268715,77879,254492
-1,-1,-1,-1,-1,261497,-1,246751,266574,-1,-1,260062,-1,-1,-1,-1,274198,253791,83561,-1,253590,70199,252096,274198,81917,-1,268074,209072,274198,260041,-1,-1,266574,-1,274198,274198,274124,-1,-1,-1,-1,252996,76828,-1,-1,-1,274198,-1,85161,278792,266574,278791,255639,215070,112853,-1,-1,-1,266725,-1,-1,81709,247080,256072,259888,242158,256072
-1,-1,-1,-1,-1,77359,-1,274491,274207,-1,-1,259641,84656,-1,-1,-1,254075,274207,267480,-1,84651,71224,84650,253886,262023,-1,267568,261821,254075,201508,-1,-1,81532,-1,254075,262023,70896,-1,-1,84653,-1,272972,273660,-1,-1,-1,254075,-1,272423,80551,262023,260125,84461,84460,112868,-1,84652,-1,254075,-1,-1,274007,267797,254075,77355,83088,77356
-1,-1,-1,-1,-1,235600,-1,185422,203980,-1,-1,220422,-1,-1,-1,-1,203980,184167,232673,-1,198177,208260,226181,234930,234070,-1,208965,228624,203980,223629,-1,-1,246708,-1,203980,203980,70952,-1,-1,253001,-1,259176,83162,-1,-1,-1,203980,-1,270929,248340,203980,76936,251091,83417,112883,-1,-1,-1,203980,-1,-1,223979,83161,203980,207716,75759,230762
-1,-1,-1,-1,-1,230991,-1,214092,230977,-1,-1,240859,-1,-1,-1,-1,230977,224348,77491,-1,251446,230977,74622,74784,235885,-1,240921,216730,230977,79846,-1,-1,278020,-1,230977,230977,278490,-1,-1,-1,-1,274273,70112,-1,-1,-1,214092,-1,226495,84042,214092,76454,84025,84312,112885,-1,-1,-1,237295,-1,-1,236529,78044,230977,256044,232785,265402
-1,-1,-1,-1,-1,275253,-1,158023,158023,-1,-1,73888,-1,-1,-1,-1,158023,247228,269732,-1,274396,212616,262339,245279,71003,-1,247156,259298,158023,266624,-1,-1,260056,-1,158023,158023,176580,-1,-1,-1,-1,278217,-1,-1,-1,-1,158023,-1,80480,278495,158023,81554,276169,-1,112893,-1,-1,-1,237248,-1,-1,254578,-1,158023,247121,84271,260732
-1,-1,-1,-1,-1,253366,-1,77449,220739,-1,-1,259825,237046,-1,-1,-1,220739,235375,273984,-1,258134,72419,241064,266668,70685,-1,84109,268283,220739,254039,-1,-1,220739,-1,220739,266668,227394,-1,-1,271741,-1,79281,81843,-1,-1,-1,220739,-1,79419,77450,254069,254211,266699,208504,112908,-1,253341,-1,254069,-1,-1,246057,86013,220739,261552,85136,268007
-1,-1,-1,-1,-1,83309,-1,263503,215123,-1,-1,278463,-1,-1,-1,-1,252239,215123,76844,-1,263434,252239,72005,251979,228375,-1,278427,267410,252239,229536,-1,-1,279820,-1,252239,279820,279171,-1,-1,-1,-1,273976,-1,-1,-1,-1,279820,-1,74800,230964,263418,268954,82262,-1,112965,-1,-1,-1,263418,-1,-1,271855,276708,252239,240457,234466,239197
-1,-1,-1,-1,-1,211672,-1,200104,167948,-1,-1,70331,-1,-1,-1,-1,200104,167948,248216,-1,256024,208592,222123,237245,240319,-1,221488,240439,225951,275974,-1,-1,272317,-1,200104,225951,237256,-1,-1,75237,-1,255772,83343,-1,-1,-1,225951,-1,74939,78204,225951,251352,83342,278502,112996,-1,85985,-1,225951,-1,-1,242380,77492,225951,244680,77759,228321
-1,-1,-1,-1,-1,83733,-1,267529,227383,-1,-1,275980,-1,-1,-1,-1,227387,237673,235593,-1,227383,276552,279532,227384,227404,-1,227381,247513,227397,73028,-1,-1,227397,-1,227392,227397,267277,-1,-1,-1,-1,273473,-1,-1,-1,-1,235962,-1,79958,-1,227392,265970,-1,-1,113000,-1,-1,-1,235962,-1,-1,79239,-1,227397,70684,80599,227392
-1,-1,-1,-1,-1,270407,-1,265275,246426,-1,-1,227255,-1,-1,-1,-1,227254,265856,267328,-1,246426,265273,265333,227254,243404,-1,266551,265301,227254,247797,-1,-1,265341,-1,227254,245802,266568,-1,-1,-1,-1,247796,-1,-1,-1,-1,227254,-1,242784,-1,258980,265339,-1,-1,113002,-1,-1,-1,258980,-1,-1,245802,-1,265275,235657,76433,265326
-1,-1,-1,-1,-1,227357,-1,227348,241546,-1,-1,265975,-1,-1,-1,-1,265674,264865,269218,-1,264866,237197,264864,256095,232202,-1,265092,241546,227348,227353,-1,-1,233662,-1,233662,227348,227349,-1,-1,-1,-1,278225,-1,-1,-1,-1,232202,-1,265893,-1,227348,265002,-1,-1,113003,-1,-1,-1,265900,-1,-1,264969,-1,233662,276825,269959,264905
-1,-1,-1,-1,-1,271860,-1,227337,247788,-1,-1,264925,-1,-1,-1,-1,247788,247789,73023,-1,265052,239345,233838,265004,247791,-1,239344,238470,247788,265121,-1,-1,261740,-1,227337,262093,264899,-1,-1,-1,-1,265060,-1,-1,-1,-1,227337,-1,265119,-1,247788,276507,-1,-1,113004,-1,-1,-1,264947,-1,-1,262093,-1,247788,265377,227327,247788
-1,-1,-1,-1,-1,266254,-1,239761,227310,-1,-1,268475,-1,-1,-1,-1,227323,227368,79219,-1,239756,227102,273275,273280,242896,-1,75728,273274,227323,73027,-1,-1,227323,-1,227323,227323,227369,-1,-1,-1,-1,245821,-1,-1,-1,-1,227323,-1,75726,-1,227323,264233,-1,-1,113007,-1,-1,-1,227310,-1,-1,265280,-1,227323,279866,265421,270329
-1,-1,-1,-1,-1,276238,-1,85272,248790,-1,-1,85271,-1,-1,-1,-1,263964,246152,81456,-1,76998,82995,279885,275942,275919,-1,76312,80230,275917,258914,-1,-1,275917,-1,275917,74404,275940,-1,-1,-1,-1,77948,-1,-1,-1,-1,275917,-1,83138,-1,74404,76653,-1,-1,113008,-1,-1,-1,74404,-1,-1,248790,-1,275917,272114,78100,80053
-1,-1,-1,-1,-1,267318,-1,232075,238212,-1,-1,276846,-1,-1,-1,-1,267217,238212,267299,-1,232074,267223,244045,267519,273946,-1,267268,267382,232073,266091,-1,-1,232073,-1,232073,232073,266816,-1,-1,-1,-1,243769,-1,-1,-1,-1,267336,-1,267329,-1,232075,267215,-1,-1,113009,-1,-1,-1,226350,-1,-1,267336,-1,232075,267371,266093,242024
-1,-1,-1,-1,-1,261091,-1,82278,241224,-1,-1,228724,-1,-1,-1,-1,246059,278967,242806,-1,241225,272524,243054,272522,227455,-1,273470,241224,246059,77219,-1,-1,246059,-1,246059,246059,254564,-1,-1,-1,-1,242807,-1,-1,-1,-1,246059,-1,227452,-1,246059,264627,-1,-1,113010,-1,-1,-1,227457,-1,-1,256840,-1,246059,84407,79196,227466
-1,-1,-1,-1,-1,76201,-1,244059,253417,-1,-1,256102,-1,-1,-1,-1,233756,275968,277815,-1,79519,233751,75721,275949,240714,-1,277952,265703,240714,264876,-1,-1,273205,-1,240714,240714,79232,-1,-1,-1,-1,278089,-1,-1,-1,-1,253417,-1,79666,-1,240714,74027,-1,-1,113011,-1,-1,-1,240717,-1,-1,233852,-1,253417,264875,275969,253417
-1,-1,-1,-1,-1,259372,-1,277452,227203,-1,-1,272123,-1,-1,-1,-1,262531,258789,272163,-1,236479,227203,269404,233150,237289,-1,272203,253435,227203,241667,-1,-1,271446,-1,262531,262531,228630,-1,-1,-1,-1,272212,-1,-1,-1,-1,262531,-1,259334,-1,227203,271945,-1,-1,113012,-1,-1,-1,262531,-1,-1,272007,-1,262531,72149,272113,253436
-1,-1,-1,-1,-1,79897,-1,260485,189117,-1,-1,273124,-1,-1,-1,-1,233125,189117,211387,-1,242791,247240,240150,260734,266033,-1,271143,266610,247240,226050,-1,-1,233125,-1,233125,233125,239747,-1,-1,-1,-1,266717,73881,-1,-1,-1,233125,-1,238072,232083,260485,274492,276257,274942,113018,-1,-1,-1,271293,-1,-1,237407,77499,233125,247245,263295,223641
-1,-1,-1,-1,-1,81232,-1,212729,212729,-1,83165,209281,83533,-1,-1,-1,212729,205211,276776,-1,224189,240503,245510,275549,83469,-1,73425,269932,212729,78874,-1,-1,261109,-1,212729,212729,83303,-1,-1,83727,-1,264340,245269,-1,-1,-1,212729,-1,77536,221652,212729,276808,269894,82368,113037,-1,80535,-1,224967,-1,-1,213841,78217,212729,80918,264633,78950
-1,-1,-1,-1,-1,75129,-1,278197,277570,-1,-1,230306,-1,-1,-1,-1,208817,260106,278149,-1,277491,271664,278196,277490,73091,-1,278670,277570,208817,76741,-1,-1,205869,-1,208817,208817,272312,-1,-1,-1,-1,70514,-1,-1,-1,-1,208817,-1,-1,-1,208817,81234,-1,-1,113040,-1,-1,-1,81341,-1,-1,208817,-1,208817,248276,277493,248334
-1,-1,-1,-1,-1,226765,-1,267481,266867,-1,-1,76072,-1,-1,-1,-1,266867,254714,238298,-1,213433,214158,272945,220429,215993,-1,235684,76720,266867,279831,-1,-1,266867,-1,266867,266867,253241,-1,-1,224104,-1,255319,77347,-1,-1,-1,266867,-1,272313,266825,272946,261585,271933,77016,113044,-1,241120,-1,235989,-1,-1,272946,269690,266867,83278,234108,224817
-1,-1,-1,-1,-1,278131,-1,206436,239126,-1,-1,263249,85580,-1,-1,-1,244391,263976,277471,-1,189881,82925,231821,240328,239641,-1,237667,233329,244391,261357,-1,-1,244391,-1,244391,215616,235513,-1,-1,277201,-1,277454,73595,-1,-1,-1,244391,-1,81660,243153,244391,79490,255836,78190,113057,-1,83076,-1,215616,-1,-1,278132,279660,244391,245377,259349,239126
-1,-1,-1,-1,-1,267424,-1,275559,235514,-1,-1,275564,-1,-1,-1,-1,247093,227819,245435,-1,235514,231138,275557,272830,75707,-1,245493,204451,247093,265483,-1,-1,204850,-1,247093,247093,237626,-1,-1,85955,-1,251906,74103,-1,-1,-1,247093,-1,229173,266833,231138,74765,240643,82370,113060,-1,-1,-1,225206,-1,-1,247093,74437,247093,276780,83654,270490
-1,-1,-1,-1,-1,251532,-1,212260,221989,-1,-1,70937,-1,-1,-1,-1,226568,193107,194372,-1,277144,81512,240908,220620,231266,-1,277671,258642,226568,234870,-1,-1,226568,-1,226568,226568,224883,-1,-1,-1,-1,234226,-1,-1,-1,-1,220620,-1,278056,78025,212260,263621,264287,-1,113142,-1,-1,-1,245368,-1,-1,235570,-1,212260,80728,269996,221989
-1,-1,-1,-1,-1,83899,-1,259579,240662,-1,-1,83906,-1,-1,-1,-1,257211,240662,273861,-1,273907,257211,83903,254618,259928,-1,253284,253261,257211,263501,-1,-1,84325,-1,257211,257211,83898,-1,-1,-1,-1,83900,-1,-1,-1,-1,257211,-1,84500,83923,259579,83904,85573,-1,113143,-1,-1,-1,259810,-1,-1,278176,83901,257211,255785,83897,83896
-1,-1,-1,-1,-1,219948,-1,202208,245165,-1,-1,247630,-1,-1,-1,-1,202208,245164,71063,-1,263725,253479,253726,245165,253476,-1,259730,190962,202208,253712,-1,-1,238551,-1,202208,202208,248300,-1,-1,-1,-1,277479,83954,-1,-1,-1,253479,-1,259346,83952,212232,266718,83953,70970,113146,-1,-1,-1,212232,-1,-1,245170,82783,253479,266721,253704,277478
-1,-1,-1,-1,-1,83638,-1,251932,247214,-1,-1,80069,-1,-1,-1,-1,79158,257752,189430,-1,244906,271378,82975,239478,79089,-1,74931,247214,79158,244672,-1,-1,79129,-1,79158,79158,73928,-1,-1,-1,-1,79148,-1,-1,-1,-1,79158,-1,79149,74064,79129,80071,80072,-1,113147,-1,-1,-1,79158,-1,-1,79150,83639,79158,200904,279575,74501
-1,-1,-1,-1,-1,274542,-1,234505,234505,-1,-1,255177,-1,-1,-1,-1,234505,237399,70995,-1,268610,275515,216346,273969,81424,-1,239438,221680,234505,258881,-1,-1,275602,-1,234505,234505,258620,-1,-1,-1,-1,79420,-1,-1,-1,-1,234505,-1,84488,271986,234505,247356,77517,-1,113149,-1,-1,-1,237254,-1,-1,244788,82999,234505,215565,243459,237255
-1,-1,-1,-1,-1,269684,-1,233730,261737,-1,-1,261872,-1,-1,-1,-1,220609,258328,240531,-1,261737,270072,254800,272906,220609,-1,228627,80634,220609,229800,-1,-1,71420,-1,220609,220609,245364,-1,-1,81235,-1,236689,83532,-1,-1,-1,220609,-1,81995,74658,233730,260625,75761,74695,113217,-1,81236,-1,233735,-1,-1,235493,81292,220609,253207,278749,259128
-1,-1,-1,-1,-1,81238,-1,224394,245574,-1,84379,271636,252872,-1,-1,-1,223627,219754,208987,-1,244769,263893,259378,277462,81239,-1,72740,245574,223627,78995,-1,-1,246381,-1,223627,223627,224959,-1,-1,83943,-1,241954,78984,-1,-1,-1,263893,-1,83726,262287,223627,77102,225195,225600,113222,-1,72334,-1,223627,-1,-1,262412,279480,263893,78996,271873,277495
-1,-1,-1,-1,-1,81508,-1,75134,200727,-1,-1,253031,-1,-1,-1,-1,253505,223760,253701,-1,200727,253505,84674,77386,248308,-1,73907,256990,253505,75155,-1,-1,256994,-1,253505,253505,259106,-1,-1,-1,-1,276143,279271,-1,-1,-1,253505,-1,248251,277228,253505,85112,83841,85322,113257,-1,-1,-1,253478,-1,-1,248331,248301,253505,248294,70615,75119
-1,-1,-1,-1,-1,220446,-1,200471,228188,-1,-1,251118,-1,-1,-1,-1,200471,248292,258556,-1,251534,203173,248247,228194,265454,-1,248197,228188,200471,277545,-1,-1,277360,-1,200471,228194,248319,-1,-1,-1,-1,264662,-1,-1,-1,-1,200471,-1,84100,253724,200471,269671,253502,-1,113297,-1,-1,-1,83837,-1,-1,261425,70972,200471,264362,83539,248274
-1,-1,-1,-1,-1,236546,-1,230132,230132,-1,-1,248180,-1,-1,-1,-1,230132,265460,75128,-1,244799,233524,245169,270735,271011,-1,248304,223763,230132,263058,-1,-1,271900,-1,230132,230132,248307,-1,-1,-1,-1,236452,-1,-1,-1,-1,233524,-1,75561,248296,264599,260146,75154,-1,113298,-1,-1,-1,264599,-1,-1,253697,85321,230132,278257,79851,259648
-1,-1,-1,-1,-1,83493,-1,83495,273880,-1,-1,262048,-1,-1,-1,-1,83621,259646,265457,-1,83544,273877,264499,73056,83621,-1,258410,84367,83621,84637,-1,-1,263683,-1,83621,273877,273878,-1,-1,83548,-1,73063,77384,-1,-1,-1,273877,-1,231933,73061,83622,84368,73062,84636,113299,-1,-1,-1,83622,-1,-1,278041,278937,83621,253035,71926,273880
-1,-1,-1,-1,-1,273756,-1,248298,231932,-1,-1,276630,-1,-1,-1,-1,248298,259729,248325,-1,197062,259727,262047,259340,216273,-1,248305,277359,248298,228303,-1,-1,72766,-1,248298,248298,214784,-1,-1,-1,-1,273754,-1,-1,-1,-1,231932,-1,71061,276629,231932,81966,-1,-1,113300,-1,-1,-1,231932,-1,-1,81345,-1,248298,81379,273755,254092
-1,-1,-1,-1,-1,75136,-1,83840,270742,-1,-1,248280,-1,-1,-1,-1,270743,73039,259488,-1,270743,83521,73733,82313,235627,-1,75052,82006,270743,259561,-1,-1,70661,-1,270743,270743,277567,-1,-1,-1,-1,259137,83522,-1,-1,-1,278234,-1,82657,248302,83840,208481,73732,-1,113301,-1,-1,-1,278234,-1,-1,244657,278697,278234,278247,84673,270742
-1,-1,-1,-1,-1,264788,-1,190939,190939,-1,-1,77839,-1,-1,-1,-1,190939,225213,247670,-1,234508,278671,84006,260147,82105,-1,76061,248265,190939,75053,-1,-1,204882,-1,190939,190939,253064,-1,-1,-1,-1,77172,259311,-1,-1,-1,190939,-1,84007,279563,190939,82104,275683,-1,113302,-1,-1,-1,236774,-1,-1,261537,279584,190939,259764,278258,248310
-1,-1,-1,-1,-1,79206,-1,78042,227837,-1,-1,81459,-1,-1,-1,-1,270560,71223,259918,-1,260555,80226,78939,235884,275741,-1,71726,70271,270560,253980,-1,-1,270560,-1,270560,270560,79808,-1,-1,-1,-1,255154,-1,-1,-1,-1,235884,-1,260193,77309,270560,208111,-1,-1,113458,-1,-1,-1,257853,-1,-1,274133,-1,270560,75661,71724,227837
-1,-1,-1,-1,-1,82876,-1,271611,198642,-1,-1,81276,-1,-1,-1,-1,271611,269754,239797,-1,198642,74923,71931,77084,264295,-1,275170,84395,229873,73037,-1,-1,279058,-1,271611,271611,231241,-1,-1,-1,-1,269757,-1,-1,-1,-1,271611,-1,239006,247962,272529,78051,78030,-1,113459,-1,-1,-1,272529,-1,-1,71857,-1,229873,74740,275490,229873
-1,-1,-1,-1,-1,79375,-1,79373,244783,-1,-1,244522,-1,-1,-1,-1,244783,70524,72534,-1,73292,244783,72538,265799,72541,-1,256967,247031,244783,239393,-1,-1,244181,-1,244783,244181,78793,-1,-1,-1,-1,216582,229885,-1,-1,-1,244181,-1,76964,72537,79931,72535,79369,79932,113616,-1,-1,-1,79931,-1,-1,241552,84385,244783,72542,74361,279209
-1,-1,-1,-1,-1,276614,-1,236420,72874,-1,-1,231873,-1,-1,-1,-1,72866,258239,278145,-1,72874,277456,72877,72868,234984,-1,72873,72871,212934,225921,-1,-1,212934,-1,236420,236420,276093,-1,-1,-1,-1,234877,-1,-1,-1,-1,236420,-1,80872,72878,72868,83704,83664,-1,113888,-1,-1,-1,81724,-1,-1,271135,-1,236420,72869,224211,257265
-1,-1,-1,-1,-1,257220,-1,266651,232062,-1,-1,242393,-1,-1,-1,-1,254637,242105,76657,-1,76870,273596,75071,84554,254637,-1,263733,212165,254637,77353,-1,-1,276566,-1,232062,276566,76859,-1,-1,-1,-1,85119,-1,-1,-1,-1,254637,-1,222145,85118,254637,247033,-1,-1,113892,-1,-1,-1,237140,-1,-1,82887,-1,276566,227836,247034,232062
-1,-1,-1,-1,-1,236248,-1,246094,192319,-1,264580,197170,258762,-1,-1,-1,192319,279028,183789,-1,237316,252435,258375,192319,230876,-1,263975,78407,192319,268904,-1,-1,219177,72294,192319,192319,251516,-1,-1,261156,-1,207828,80330,-1,-1,-1,192319,-1,212487,186200,192319,238319,264554,252549,113926,-1,80565,-1,233572,-1,-1,244985,279236,192319,246173,279117,203292
-1,-1,-1,-1,-1,73989,-1,256214,239998,-1,-1,235942,-1,-1,-1,-1,233968,279891,227966,-1,239998,231428,273917,278354,76431,-1,232439,240282,233968,230936,-1,-1,205089,-1,245491,245491,73423,-1,-1,74924,-1,72850,239732,-1,-1,-1,245491,-1,80844,81257,211302,259057,220933,257324,113974,-1,-1,-1,211302,-1,-1,245491,84084,245491,80597,231073,233968
-1,-1,-1,-1,-1,275897,-1,273387,245879,-1,-1,265315,-1,-1,-1,-1,245879,245871,275899,-1,246967,265274,243403,245882,266393,-1,268487,268486,245879,266451,-1,-1,245879,-1,245879,245879,84683,-1,-1,-1,-1,74024,-1,-1,-1,-1,245879,-1,268488,-1,265277,79664,-1,-1,113984,-1,-1,-1,265277,-1,-1,267374,-1,245879,275898,79665,245877
-1,-1,-1,-1,-1,246377,-1,75546,246364,-1,-1,83107,-1,-1,-1,-1,246364,248785,276599,-1,246364,80055,267287,246361,269678,-1,84405,269680,246364,248789,-1,-1,72828,-1,246364,246364,82398,-1,-1,-1,-1,72865,-1,-1,-1,-1,246364,-1,76441,-1,246364,75474,-1,-1,113996,-1,-1,-1,246359,-1,-1,75545,-1,246364,246366,80056,78900
